$Csv : ,RUBY-2X

Depth,BH_FLAG,DT,FACIES,GR,LLD,NPHI,RHOB
2147.2370,0.0000,82.7962,4.0000,105.5040,4.6470,0.1957,2.5029
2147.3894,0.0000,79.1243,4.0000,96.1390,4.3520,0.1935,2.4841
2147.5418,0.0000,77.4219,4.0000,88.5250,3.7630,0.1988,2.4752
2147.6942,0.0000,77.8903,3.0000,84.9550,3.5720,0.2169,2.4526
2147.8466,0.0000,78.7744,3.0000,86.9910,3.1910,0.2527,2.3902
2147.9990,0.0000,78.9278,4.0000,87.9340,3.3530,0.3023,2.3140
2148.1514,0.0000,78.3735,4.0000,89.8190,3.4030,0.3455,2.2762
2148.3038,1.0000,77.6601,4.0000,91.8910,3.5040,0.3552,2.3240
2148.4562,1.0000,76.8054,4.0000,94.0610,3.5090,0.3257,2.4135
2148.6086,1.0000,75.9803,4.0000,95.2390,3.5180,0.2878,2.4603
2148.7610,1.0000,77.1480,4.0000,95.9970,3.4420,0.2591,2.4509
2148.9134,1.0000,78.0568,3.0000,92.9160,3.3970,0.2360,2.4226
2149.0658,1.0000,78.4945,3.0000,88.9010,3.3060,0.2127,2.4095
2149.2182,1.0000,77.1471,3.0000,89.9740,3.2740,0.2021,2.4169
2149.3706,1.0000,77.3833,3.0000,93.7060,3.2110,0.2035,2.4264
2149.5230,1.0000,77.6104,3.0000,98.3120,3.2640,0.2101,2.4379
2149.6754,1.0000,76.9652,3.0000,94.7010,3.3370,0.2174,2.4500
2149.8278,1.0000,77.8219,3.0000,93.9500,3.3050,0.2213,2.4356
2149.9802,1.0000,77.7466,3.0000,96.3770,3.2420,0.2290,2.4066
2150.1326,1.0000,77.3915,3.0000,100.2050,3.1380,0.2457,2.3903
2150.2850,1.0000,79.4030,3.0000,100.8540,3.2050,0.2587,2.3851
2150.4374,1.0000,80.1154,3.0000,99.2400,3.3380,0.2576,2.3840
2150.5898,1.0000,80.8502,3.0000,97.1570,3.5640,0.2512,2.3846
2150.7422,0.0000,81.0222,3.0000,94.1560,4.0150,0.2496,2.3894
2150.8946,0.0000,80.3095,3.0000,90.6550,3.9630,0.2551,2.3920
2151.0470,0.0000,79.1438,3.0000,85.9420,3.7550,0.2567,2.3831
2151.1994,0.0000,78.3420,3.0000,83.6700,3.3400,0.2579,2.3691
2151.3518,0.0000,77.5978,3.0000,82.9170,3.3760,0.2641,2.3577
2151.5042,0.0000,76.5923,3.0000,85.5700,3.4470,0.2695,2.3483
2151.6566,0.0000,76.3490,4.0000,89.2360,3.9730,0.2748,2.3488
2151.8090,0.0000,76.1271,4.0000,91.2310,4.0500,0.2751,2.3548
2151.9614,0.0000,75.7172,4.0000,91.6340,4.2050,0.2721,2.3608
2152.1138,0.0000,74.9048,4.0000,93.1490,4.2070,0.2621,2.3662
2152.2662,0.0000,73.0864,3.0000,94.6490,4.2110,0.2449,2.3775
2152.4186,0.0000,72.6642,3.0000,92.5300,3.5530,0.2253,2.3887
2152.5710,0.0000,73.9730,3.0000,88.6760,3.4020,0.2034,2.3983
2152.7234,0.0000,76.5056,3.0000,86.9370,3.0990,0.1861,2.4058
2152.8758,0.0000,77.8697,3.0000,88.4170,3.0240,0.1759,2.4105
2153.0282,0.0000,78.7303,3.0000,87.4380,2.8740,0.1730,2.4171
2153.1806,0.0000,79.2109,3.0000,85.3130,2.9190,0.1736,2.4391
2153.3330,0.0000,79.1193,3.0000,83.1990,2.9630,0.1727,2.4671
2153.4854,0.0000,78.3900,3.0000,82.7190,3.0510,0.1688,2.4764
2153.6378,0.0000,76.8163,3.0000,84.7680,3.0190,0.1683,2.4589
2153.7902,0.0000,76.1131,3.0000,83.4630,2.9540,0.1715,2.4217
2153.9426,0.0000,75.9859,3.0000,81.9240,2.7310,0.1736,2.3870
2154.0950,0.0000,75.9697,3.0000,79.8230,2.6640,0.1772,2.3652
2154.2474,0.0000,75.5244,3.0000,82.2200,2.5310,0.1815,2.3634
2154.3998,0.0000,75.4659,3.0000,82.7860,2.5540,0.1824,2.3762
2154.5522,0.0000,76.3262,3.0000,81.7290,2.5990,0.1757,2.3871
2154.7046,0.0000,77.0076,3.0000,80.1250,2.8930,0.1663,2.3925
2154.8570,0.0000,77.5909,3.0000,82.8900,3.2200,0.1617,2.3940
2155.0094,0.0000,77.8186,3.0000,88.0800,3.8750,0.1642,2.3934
2155.1618,0.0000,76.8483,3.0000,94.0060,4.2750,0.1673,2.3917
2155.3142,0.0000,76.1430,3.0000,96.5500,5.0740,0.1680,2.3904
2155.4666,0.0000,75.1851,3.0000,92.7890,4.0210,0.1655,2.3919
2155.6190,0.0000,74.9492,3.0000,86.7180,3.6930,0.1602,2.3943
2155.7714,0.0000,75.3854,3.0000,81.8890,3.0370,0.1555,2.3944
2155.9238,0.0000,75.4111,3.0000,78.0770,2.9270,0.1559,2.3902
2156.0762,0.0000,75.3049,3.0000,74.7060,2.7070,0.1608,2.3848
2156.2286,0.0000,75.9253,3.0000,72.8790,2.6160,0.1624,2.3925
2156.3810,0.0000,77.2033,3.0000,73.5850,2.6150,0.1563,2.4279
2156.5334,0.0000,77.9937,3.0000,74.9100,2.6140,0.1517,2.4679
2156.6858,0.0000,78.2160,3.0000,74.1920,2.6370,0.1542,2.4702
2156.8382,0.0000,78.8428,3.0000,74.3790,2.6820,0.1604,2.4424
2156.9906,0.0000,78.9996,3.0000,74.7530,2.7420,0.1636,2.4084
2157.1430,0.0000,78.3970,3.0000,74.6810,2.7150,0.1672,2.3801
2157.2954,0.0000,78.6776,2.0000,78.4920,2.6620,0.1734,2.3653
2157.4478,0.0000,79.2043,2.0000,81.6680,2.6500,0.1779,2.3582
2157.6002,0.0000,79.8668,2.0000,84.1540,2.6270,0.1739,2.3547
2157.7526,0.0000,80.4681,2.0000,83.0230,3.1830,0.1659,2.3527
2157.9050,0.0000,81.0759,2.0000,85.1530,3.3820,0.1630,2.3577
2158.0574,0.0000,81.6437,2.0000,88.3180,3.7790,0.1655,2.3661
2158.2098,0.0000,81.8202,2.0000,89.7040,3.8310,0.1676,2.3703
2158.3622,0.0000,81.8277,2.0000,85.7290,3.9340,0.1686,2.3729
2158.5146,0.0000,81.1461,2.0000,80.3030,3.4200,0.1671,2.3715
2158.6670,0.0000,79.2862,2.0000,76.9300,3.4090,0.1654,2.3694
2158.8194,0.0000,76.3278,2.0000,76.5340,3.1390,0.1644,2.3741
2158.9718,0.0000,74.1578,3.0000,76.8640,2.6440,0.1646,2.3821
2159.1242,0.0000,71.7300,3.0000,76.2660,2.3280,0.1669,2.3863
2159.2766,0.0000,70.9823,3.0000,75.8340,2.2770,0.1712,2.3895
2159.4290,0.0000,71.8017,3.0000,74.9950,2.1740,0.1774,2.3986
2159.5814,0.0000,73.2390,3.0000,75.9610,2.3320,0.1825,2.4132
2159.7338,0.0000,78.5431,3.0000,78.5730,2.6490,0.1859,2.4209
2159.8862,0.0000,81.3867,3.0000,81.2350,2.9870,0.1845,2.4220
2160.0386,0.0000,81.9058,3.0000,80.9900,2.9120,0.1779,2.4372
2160.1910,0.0000,81.7375,3.0000,77.0050,2.7630,0.1610,2.4663
2160.3434,0.0000,81.3620,3.0000,73.5860,2.5660,0.1549,2.4558
2160.4958,0.0000,80.7346,3.0000,72.1140,2.1710,0.1611,2.4246
2160.6482,0.0000,80.4554,3.0000,73.5800,2.2150,0.1697,2.4051
2160.8006,0.0000,80.6549,3.0000,74.1110,2.2520,0.1813,2.3873
2160.9530,0.0000,81.0559,2.0000,73.5630,2.3270,0.1936,2.3673
2161.1054,0.0000,81.2990,3.0000,73.7660,2.4560,0.1980,2.3689
2161.2578,0.0000,81.2306,3.0000,79.3080,2.7140,0.1923,2.3911
2161.4102,0.0000,80.7811,3.0000,86.7800,3.6050,0.1858,2.4093
2161.5626,0.0000,79.9422,3.0000,93.5780,3.9690,0.1865,2.4083
2161.7150,0.0000,78.4558,3.0000,97.8020,4.6970,0.1899,2.3878
2161.8674,0.0000,78.6313,3.0000,101.8380,4.6290,0.1872,2.3678
2162.0198,0.0000,79.7791,2.0000,104.2970,4.4930,0.1799,2.3601
2162.1722,0.0000,80.5705,2.0000,103.6640,4.3120,0.1751,2.3577
2162.3246,0.0000,81.3801,2.0000,101.8540,4.3630,0.1778,2.3595
2162.4770,0.0000,81.9276,2.0000,101.8520,4.4640,0.1838,2.3604
2162.6294,0.0000,81.9826,3.0000,105.0360,4.5240,0.1923,2.3733
2162.7818,0.0000,81.7899,3.0000,107.5230,4.6450,0.2017,2.4102
2162.9342,0.0000,81.1378,3.0000,106.7490,5.1620,0.2152,2.4735
2163.0866,0.0000,80.2442,4.0000,102.4430,4.8750,0.2242,2.5375
2163.2390,0.0000,79.0982,4.0000,92.9870,4.3020,0.2273,2.5558
2163.3914,0.0000,77.5851,4.0000,83.1800,3.7640,0.2299,2.5375
2163.5438,0.0000,76.7790,4.0000,74.6250,2.6870,0.2323,2.5261
2163.6962,0.0000,76.4935,4.0000,72.7530,1.9730,0.2311,2.5320
2163.8486,0.0000,76.3184,4.0000,73.6560,1.9620,0.2256,2.5360
2164.0010,0.0000,77.1894,4.0000,74.6400,1.9400,0.2205,2.5309
2164.1534,0.0000,79.6583,4.0000,75.5170,1.9870,0.2171,2.5248
2164.3058,0.0000,82.1854,4.0000,75.2850,2.0800,0.2077,2.5198
2164.4582,0.0000,82.9795,4.0000,75.7480,2.1410,0.1941,2.5110
2164.6106,0.0000,84.0251,4.0000,77.5130,2.2250,0.1833,2.4937
2164.7630,0.0000,84.2696,3.0000,82.7460,2.3930,0.1800,2.4701
2164.9154,0.0000,83.4743,3.0000,89.2160,2.7100,0.1787,2.4406
2165.0678,0.0000,81.7609,3.0000,94.8140,3.3450,0.1761,2.4093
2165.2202,1.0000,81.4787,3.0000,99.8070,3.5520,0.1788,2.3878
2165.3726,1.0000,81.2762,3.0000,102.6990,3.5690,0.1835,2.3776
2165.5250,1.0000,80.7436,2.0000,101.1610,3.6020,0.1850,2.3687
2165.6774,1.0000,80.3982,2.0000,97.5950,3.5380,0.1825,2.3548
2165.8298,1.0000,80.1749,2.0000,95.2360,3.4100,0.1848,2.3407
2165.9822,1.0000,79.9432,2.0000,97.3390,3.8230,0.1972,2.3297
2166.1346,1.0000,79.7878,2.0000,100.2970,3.9560,0.2081,2.3114
2166.2870,0.0000,79.0565,2.0000,101.5440,4.2210,0.2123,2.2922
2166.4394,0.0000,77.6879,2.0000,104.0390,4.1580,0.2174,2.2987
2166.5918,0.0000,77.3677,3.0000,106.7090,4.0330,0.2390,2.3428
2166.7442,0.0000,78.2985,4.0000,111.2650,3.5330,0.2698,2.3900
2166.8966,0.0000,80.0028,4.0000,115.2160,3.4040,0.2891,2.4031
2167.0490,0.0000,81.6991,4.0000,119.1090,3.1460,0.2881,2.3821
2167.2014,0.0000,82.9209,4.0000,119.7230,3.1210,0.2737,2.3506
2167.3538,0.0000,84.5521,3.0000,119.2370,3.0710,0.2634,2.3284
2167.5062,0.0000,86.6324,3.0000,119.0360,3.5570,0.2661,2.3390
2167.6586,0.0000,87.7300,4.0000,119.0760,3.7240,0.2715,2.3890
2167.8110,0.0000,88.7265,4.0000,119.0960,4.0590,0.2688,2.4140
2167.9634,0.0000,88.3879,4.0000,118.4950,4.2670,0.2625,2.4542
2168.1158,0.0000,86.8123,4.0000,116.6090,4.1420,0.2548,2.4810
2168.2682,0.0000,84.9898,4.0000,115.4540,4.0800,0.2510,2.4492
2168.4206,0.0000,84.2116,4.0000,116.4370,3.9570,0.2575,2.3632
2168.5730,0.0000,84.0978,4.0000,115.4140,4.0390,0.2751,2.2743
2168.7254,0.0000,83.6239,4.0000,109.5070,4.2040,0.2967,2.2313
2168.8778,0.0000,83.0134,4.0000,104.2420,4.9280,0.3196,2.2530
2169.0302,0.0000,82.0358,4.0000,100.3160,5.1220,0.3348,2.3038
2169.1826,0.0000,80.8255,4.0000,98.4310,5.5100,0.3409,2.3374
2169.3350,0.0000,79.5673,4.0000,93.8680,5.5130,0.3385,2.3822
2169.4874,0.0000,77.7598,4.0000,89.3010,5.5190,0.3269,2.4392
2169.6398,0.0000,75.5628,4.0000,83.5950,5.7220,0.2960,2.4954
2169.7922,0.0000,74.6133,4.0000,78.8070,5.2040,0.2706,2.5235
2169.9446,0.0000,75.0253,4.0000,74.3300,4.1670,0.2724,2.5167
2170.0970,0.0000,75.5326,4.0000,72.6070,3.6310,0.2808,2.5020
2170.2494,0.0000,75.7337,4.0000,72.9620,2.5590,0.2899,2.4861
2170.4018,0.0000,75.1703,4.0000,73.7330,1.7560,0.2891,2.4879
2170.5542,0.0000,74.9307,4.0000,75.9410,1.7360,0.2823,2.5113
2170.7066,0.0000,74.9916,4.0000,78.7000,1.6970,0.2680,2.5268
2170.8590,0.0000,75.2006,4.0000,81.4880,1.8260,0.2433,2.5224
2171.0114,0.0000,75.8866,4.0000,81.8900,2.0850,0.2159,2.5094
2171.1638,0.0000,76.1727,4.0000,81.2840,2.5310,0.1935,2.4961
2171.3162,0.0000,76.8411,3.0000,80.9940,2.5050,0.1801,2.4735
2171.4686,0.0000,78.0544,3.0000,82.5500,2.4540,0.1760,2.4322
2171.6210,0.0000,78.3408,3.0000,81.5890,2.4150,0.1763,2.3976
2171.7734,0.0000,78.1812,2.0000,79.1670,2.3360,0.1751,2.3785
2171.9258,0.0000,78.2061,2.0000,77.2790,3.1160,0.1688,2.3700
2172.0782,0.0000,77.6021,2.0000,79.6710,3.5820,0.1627,2.3696
2172.2306,0.0000,77.2309,2.0000,86.6970,4.5140,0.1610,2.3740
2172.3830,0.0000,75.8541,2.0000,95.3530,4.4020,0.1640,2.3728
2172.5354,0.0000,72.4143,2.0000,103.4880,4.1780,0.1663,2.3641
2172.6878,0.0000,71.7133,2.0000,109.9430,3.5360,0.1667,2.3613
2172.8402,0.0000,76.9287,2.0000,113.1460,3.6230,0.1666,2.3669
2172.9926,0.0000,85.5603,3.0000,114.3640,3.7980,0.1686,2.3762
2173.1450,0.0000,87.3927,3.0000,113.0620,3.9730,0.1700,2.3843
2173.2974,0.0000,85.6865,3.0000,109.8190,4.3230,0.1687,2.3860
2173.4498,0.0000,83.9630,3.0000,103.5920,5.0370,0.1641,2.3821
2173.6022,0.0000,81.3791,3.0000,99.7370,5.6930,0.1590,2.3770
2173.7546,0.0000,79.1058,2.0000,95.9880,7.0050,0.1592,2.3750
2173.9070,0.0000,78.4232,3.0000,92.3130,7.1440,0.1682,2.3766
2174.0594,0.0000,77.8064,3.0000,85.5080,7.4230,0.1773,2.3826
2174.2118,0.0000,76.5797,3.0000,78.1980,5.3350,0.1783,2.3890
2174.3642,0.0000,75.3339,3.0000,73.3930,4.6180,0.1870,2.3823
2174.5166,0.0000,74.8367,3.0000,71.0180,3.1840,0.2197,2.3399
2174.6690,0.0000,74.6352,4.0000,71.7830,2.9110,0.2703,2.2499
2174.8214,0.0000,74.7674,4.0000,74.3370,2.3650,0.3154,2.1426
2174.9738,0.0000,75.0582,4.0000,76.6140,2.3480,0.3285,2.1161
2175.1262,0.0000,75.0786,4.0000,76.0740,2.3660,0.3045,2.2346
2175.2786,0.0000,75.4022,4.0000,74.8180,2.4020,0.2570,2.4125
2175.4310,0.0000,75.6011,4.0000,72.3050,2.3750,0.2088,2.5037
2175.5834,0.0000,76.1327,4.0000,70.2820,2.3200,0.1766,2.5187
2175.7358,0.0000,76.8412,4.0000,71.8140,2.4670,0.1620,2.5128
2175.8882,0.0000,75.5935,3.0000,77.2490,2.5160,0.1600,2.4983
2176.0406,0.0000,73.3080,3.0000,81.4310,2.6130,0.1603,2.4698
2176.1930,0.0000,72.0843,3.0000,81.8730,2.5410,0.1607,2.4324
2176.3454,0.0000,72.0922,3.0000,79.3960,2.3960,0.1571,2.3993
2176.4978,0.0000,72.2900,2.0000,76.1220,2.1170,0.1497,2.3768
2176.6502,0.0000,72.2582,2.0000,73.9520,2.1050,0.1470,2.3690
2176.8026,0.0000,73.2250,2.0000,73.1010,2.0800,0.1483,2.3732
2176.9550,0.0000,74.6003,2.0000,73.7990,2.1530,0.1516,2.3786
2177.1074,0.0000,75.5243,2.0000,75.9930,2.3760,0.1527,2.3803
2177.2598,0.0000,75.6009,2.0000,76.5890,2.3340,0.1517,2.3816
2177.4122,0.0000,75.4019,2.0000,76.5820,2.2510,0.1494,2.3836
2177.5646,0.0000,75.3236,2.0000,76.9400,2.1730,0.1441,2.3856
2177.7170,0.0000,75.2177,3.0000,76.6760,2.0170,0.1400,2.3889
2177.8694,0.0000,75.4840,3.0000,77.6090,2.3090,0.1410,2.3975
2178.0218,0.0000,76.4381,3.0000,80.7690,2.5740,0.1436,2.4080
2178.1742,0.0000,77.2266,3.0000,85.1540,3.1050,0.1463,2.4068
2178.3266,0.0000,77.3203,2.0000,87.1960,3.4910,0.1496,2.3955
2178.4790,0.0000,76.8821,2.0000,86.6940,4.2640,0.1516,2.3834
2178.6314,0.0000,77.2391,2.0000,85.5090,4.9850,0.1524,2.3767
2178.7838,0.0000,77.0188,2.0000,86.9840,5.0940,0.1504,2.3746
2178.9362,0.0000,75.3080,2.0000,89.2590,5.3110,0.1509,2.3792
2179.0886,0.0000,74.6075,3.0000,91.1260,5.1900,0.1563,2.3870
2179.2410,0.0000,75.0474,3.0000,93.3540,4.9490,0.1593,2.3877
2179.3934,0.0000,75.5599,3.0000,95.5590,3.4400,0.1597,2.3828
2179.5458,0.0000,75.8818,2.0000,97.6830,3.3040,0.1580,2.3767
2179.6982,0.0000,77.0103,2.0000,99.0900,3.0320,0.1544,2.3766
2179.8506,0.0000,78.7598,3.0000,98.5140,3.1170,0.1504,2.3881
2180.0030,0.0000,79.7347,3.0000,97.6900,3.2870,0.1474,2.4087
2180.1554,0.0000,80.1302,3.0000,95.9810,4.1640,0.1421,2.4301
2180.3078,0.0000,80.2535,3.0000,98.3190,4.1900,0.1374,2.4394
2180.4602,0.0000,79.7706,3.0000,101.3690,4.2430,0.1363,2.4331
2180.6126,0.0000,79.3845,3.0000,106.0490,4.2190,0.1364,2.4276
2180.7650,0.0000,79.9850,3.0000,108.5360,4.1700,0.1340,2.4312
2180.9174,0.0000,81.4056,3.0000,111.2410,4.2280,0.1336,2.4411
2181.0698,0.0000,82.3842,3.0000,111.4350,3.7880,0.1418,2.4565
2181.2222,0.0000,82.9562,3.0000,107.1280,2.9070,0.1581,2.4612
2181.3746,0.0000,83.4722,3.0000,97.4150,2.7500,0.1761,2.4372
2181.5270,0.0000,82.2478,3.0000,87.6390,2.4370,0.1928,2.3996
2181.6794,0.0000,80.2891,3.0000,82.9580,2.1070,0.2069,2.3810
2181.8318,0.0000,80.3165,3.0000,82.7300,2.1090,0.2139,2.3893
2181.9842,0.0000,81.0149,3.0000,83.5790,2.1140,0.2232,2.4209
2182.1366,0.0000,81.4259,4.0000,83.3060,2.0150,0.2335,2.4446
2182.2890,0.0000,81.9524,4.0000,83.6490,1.8170,0.2426,2.4500
2182.4414,0.0000,82.3548,4.0000,86.5510,1.8200,0.2476,2.4516
2182.5938,0.0000,82.1062,4.0000,93.8330,2.1170,0.2555,2.4563
2182.7462,0.0000,81.5926,4.0000,100.6780,2.7120,0.2730,2.4661
2182.8986,0.0000,81.1640,4.0000,103.8450,3.1030,0.2868,2.4794
2183.0510,0.0000,80.3862,4.0000,100.0050,3.8860,0.2704,2.4619
2183.2034,0.0000,78.7376,3.0000,94.8550,4.4210,0.2365,2.4191
2183.3558,0.0000,77.1765,3.0000,92.5550,4.4200,0.2025,2.3853
2183.5082,0.0000,76.5815,3.0000,94.2830,4.4170,0.1904,2.3697
2183.6606,0.0000,76.8093,3.0000,96.9670,4.6670,0.1887,2.3638
2183.8130,0.0000,77.5427,2.0000,98.7760,5.1670,0.1886,2.3533
2183.9654,0.0000,78.2345,2.0000,98.0620,4.4730,0.1906,2.3435
2184.1178,0.0000,78.9642,2.0000,92.4070,3.9430,0.1914,2.3382
2184.2702,0.0000,79.9450,2.0000,82.5700,2.8840,0.1889,2.3306
2184.4226,0.0000,80.3842,2.0000,73.3280,2.5840,0.1866,2.3234
2184.5750,0.0000,80.5979,2.0000,68.9560,1.9830,0.1877,2.3386
2184.7274,0.0000,81.0535,3.0000,68.9190,1.6440,0.1860,2.3870
2184.8798,0.0000,81.6139,3.0000,68.8460,1.7340,0.1817,2.4500
2185.0322,0.0000,81.7958,4.0000,70.1150,1.9130,0.1790,2.4957
2185.1846,0.0000,81.2844,4.0000,72.1250,1.9850,0.1842,2.4988
2185.3370,0.0000,80.4680,4.0000,72.5010,2.1280,0.1933,2.4927
2185.4894,0.0000,79.7951,4.0000,72.7140,1.9480,0.2019,2.4995
2185.6418,0.0000,79.4680,4.0000,72.4130,1.8720,0.2050,2.5156
2185.7942,0.0000,79.4985,4.0000,72.6010,1.7200,0.2035,2.5118
2185.9466,0.0000,79.5400,4.0000,72.9430,1.7860,0.1972,2.4798
2186.0990,0.0000,79.6583,3.0000,74.3620,1.9180,0.1940,2.4399
2186.2514,0.0000,79.5486,3.0000,75.0980,2.4550,0.1951,2.4050
2186.4038,0.0000,79.4608,3.0000,73.8850,2.8250,0.2007,2.3811
2186.5562,0.0000,79.2177,3.0000,72.4980,2.8910,0.2040,2.3720
2186.7086,0.0000,78.7196,3.0000,73.2990,3.0220,0.2040,2.3722
2186.8610,0.0000,78.1791,3.0000,75.7550,2.8480,0.2031,2.3733
2187.0134,0.0000,77.9191,3.0000,79.3330,2.9170,0.1967,2.3747
2187.1658,0.0000,77.6471,2.0000,81.3560,3.0550,0.1878,2.3715
2187.3182,0.0000,77.6321,2.0000,86.8510,3.7200,0.1794,2.3598
2187.4706,0.0000,78.5146,2.0000,94.5180,5.0510,0.1748,2.3437
2187.6230,0.0000,79.2242,2.0000,102.6800,5.5450,0.1730,2.3340
2187.7754,0.0000,79.4912,2.0000,104.3070,6.5330,0.1736,2.3348
2187.9278,0.0000,79.0806,2.0000,101.4170,6.3580,0.1791,2.3425
2188.0802,0.0000,78.4031,2.0000,96.0520,5.9280,0.1789,2.3470
2188.2326,0.0000,78.0583,2.0000,90.9340,5.0680,0.1678,2.3475
2188.3850,0.0000,78.0342,2.0000,86.2920,4.6100,0.1649,2.3541
2188.5374,0.0000,77.4565,2.0000,83.3660,3.6930,0.1627,2.3700
2188.6898,0.0000,76.5125,3.0000,79.5520,2.8750,0.1587,2.3854
2188.8422,0.0000,76.4507,3.0000,74.6050,2.8020,0.1541,2.3930
2188.9946,0.0000,77.1048,3.0000,70.4100,2.6560,0.1576,2.3943
2189.1470,0.0000,77.6346,3.0000,70.1760,2.6990,0.1716,2.4020
2189.2994,0.0000,78.0985,3.0000,71.1690,2.7860,0.1893,2.4343
2189.4518,0.0000,78.5421,4.0000,73.3180,3.2040,0.2022,2.4889
2189.6042,0.0000,79.0495,4.0000,74.7710,3.2430,0.2140,2.5462
2189.7566,0.0000,79.3623,4.0000,79.7940,3.3210,0.2200,2.5680
2189.9090,0.0000,79.0372,4.0000,82.5420,3.3670,0.2210,2.5482
2190.0614,0.0000,78.7026,4.0000,83.0500,3.4600,0.2053,2.5185
2190.2138,0.0000,77.8882,3.0000,82.2630,3.5610,0.1874,2.4819
2190.3662,0.0000,77.7304,3.0000,81.9730,3.5560,0.1783,2.4703
2190.5186,0.0000,77.6275,3.0000,79.4430,3.5470,0.1713,2.4671
2190.6710,0.0000,77.2626,3.0000,77.1710,3.4670,0.1596,2.4518
2190.8234,0.0000,77.0737,3.0000,75.8630,3.3070,0.1496,2.4198
2190.9758,0.0000,76.9088,2.0000,78.1110,2.9170,0.1471,2.3908
2191.1282,0.0000,77.0366,2.0000,78.7840,2.8190,0.1507,2.3806
2191.2806,0.0000,77.4694,2.0000,78.2810,2.6240,0.1482,2.3800
2191.4330,0.0000,77.6604,2.0000,78.0340,2.5480,0.1480,2.3809
2191.5854,0.0000,77.7281,2.0000,77.9200,2.3960,0.1498,2.3801
2191.7378,0.0000,77.9182,3.0000,79.1710,2.3700,0.1554,2.3827
2191.8902,0.0000,78.3599,3.0000,77.7630,2.3230,0.1604,2.3839
2192.0426,0.0000,79.0553,3.0000,74.8410,2.2300,0.1628,2.3822
2192.1950,0.0000,79.3394,3.0000,71.5470,2.0490,0.1656,2.3803
2192.3474,0.0000,79.2217,3.0000,70.3360,1.6860,0.1669,2.3869
2192.4998,0.0000,79.1997,3.0000,74.2820,1.7710,0.1670,2.4077
2192.6522,0.0000,78.6881,3.0000,80.9820,1.9790,0.1645,2.4161
2192.8046,0.0000,78.1185,3.0000,91.1550,2.3940,0.1623,2.4077
2192.9570,0.0000,77.9984,3.0000,100.7090,3.2360,0.1612,2.3993
2193.1094,0.0000,79.4755,3.0000,106.8450,4.9210,0.1618,2.3906
2193.2618,0.0000,80.7604,2.0000,108.4650,5.9530,0.1653,2.3767
2193.4142,0.0000,80.0931,2.0000,106.5580,6.3100,0.1733,2.3602
2193.5666,0.0000,79.3603,2.0000,103.3460,7.0250,0.1822,2.3482
2193.7190,0.0000,77.5584,2.0000,101.6750,6.5180,0.1856,2.3420
2193.8714,0.0000,75.7699,2.0000,98.3330,5.5030,0.1852,2.3347
2194.0238,0.0000,75.0048,2.0000,89.7520,3.5250,0.1873,2.3229
2194.1762,0.0000,74.4702,2.0000,80.6500,3.2940,0.1903,2.3092
2194.3286,0.0000,74.6098,2.0000,73.8630,2.8330,0.1940,2.2992
2194.4810,0.0000,75.0808,2.0000,70.4530,2.6870,0.2025,2.3173
2194.6334,0.0000,75.7344,3.0000,69.9900,2.3950,0.2102,2.3657
2194.7858,0.0000,76.7137,4.0000,72.2800,2.3370,0.2223,2.4390
2194.9382,0.0000,77.5766,4.0000,76.1140,2.3600,0.2340,2.4892
2195.0906,0.0000,77.8348,4.0000,77.3440,2.4060,0.2471,2.5050
2195.2430,0.0000,77.9440,4.0000,75.1220,2.5840,0.2539,2.5184
2195.3954,0.0000,77.6025,4.0000,75.2860,3.4970,0.2416,2.5357
2195.5478,0.0000,77.2152,4.0000,76.5800,3.4510,0.2144,2.5271
2195.7002,0.0000,76.5424,4.0000,77.0760,3.3580,0.1981,2.5134
2195.8526,0.0000,76.1276,4.0000,77.4400,3.3300,0.1814,2.4950
2196.0050,0.0000,76.1981,3.0000,80.4550,3.2750,0.1696,2.4671
2196.1574,0.0000,76.3579,3.0000,81.0040,3.0400,0.1670,2.4390
2196.3098,0.0000,75.9699,3.0000,80.7960,3.1170,0.1650,2.4129
2196.4622,0.0000,76.1160,3.0000,77.7810,3.2710,0.1608,2.3923
2196.6146,0.0000,76.6354,3.0000,77.2730,3.1810,0.1590,2.3815
2196.7670,0.0000,77.0073,3.0000,78.2870,3.0010,0.1615,2.3796
2196.9194,0.0000,77.3478,3.0000,80.1640,2.8570,0.1649,2.3819
2197.0718,0.0000,77.6154,3.0000,81.4990,2.9320,0.1666,2.3836
2197.2242,0.0000,77.7469,3.0000,80.1390,3.0810,0.1652,2.3877
2197.3766,0.0000,77.8689,3.0000,80.0500,3.1670,0.1544,2.4105
2197.5290,0.0000,77.9015,3.0000,79.4700,3.3380,0.1450,2.4299
2197.6814,0.0000,78.0597,3.0000,81.5880,3.1450,0.1418,2.4322
2197.8338,0.0000,78.4965,3.0000,83.0070,2.8950,0.1387,2.4246
2197.9862,0.0000,78.9352,3.0000,83.0380,2.3950,0.1353,2.4137
2198.1386,0.0000,79.3532,3.0000,81.1820,2.2030,0.1351,2.4096
2198.2910,0.0000,80.4735,3.0000,78.1400,1.8190,0.1399,2.4122
2198.4434,0.0000,81.4480,3.0000,78.2310,1.8030,0.1468,2.4145
2198.5958,0.0000,81.6571,3.0000,85.7720,2.0180,0.1500,2.4155
2198.7482,0.0000,81.1537,3.0000,95.5860,2.4470,0.1479,2.4165
2198.9006,0.0000,80.5125,3.0000,105.2020,3.0960,0.1418,2.4165
