$Csv : ,RUBY-4X

Depth,BH_FLAG,DT,FACIES,GR,LLD,NPHI,RHOB
M,,us/ft,,gAPI,ohm.m,m3/m3,g/cm3
2228.3928,0.0000,79.8961,3.0000,55.3940,2.2729,0.1690,2.3890
2228.5452,0.0000,79.6258,3.0000,54.4100,2.0656,0.1780,2.3450
2228.6976,0.0000,79.9440,3.0000,52.3680,1.8582,0.1800,2.3410
2228.8500,0.0000,80.3919,3.0000,48.9270,1.6508,0.1840,2.3330
2229.0024,0.0000,80.8872,3.0000,48.2600,1.9896,0.1800,2.3470
2229.1548,0.0000,80.7984,3.0000,50.2230,2.3283,0.1730,2.3740
2229.3072,0.0000,80.4079,3.0000,48.6880,2.6670,0.1560,2.3770
2229.4596,0.0000,80.2009,2.0000,44.2540,3.0958,0.1540,2.3760
2229.6120,0.0000,79.6690,2.0000,40.1080,3.1956,0.1500,2.3730
2229.7644,0.0000,78.7302,2.0000,39.5940,3.2871,0.1490,2.3740
2229.9168,0.0000,77.8732,3.0000,43.5870,3.3921,0.1470,2.3760
2230.0692,0.0000,77.5342,3.0000,45.0910,3.5189,0.1440,2.3690
2230.2216,0.0000,77.4784,3.0000,48.7230,3.6522,0.1410,2.3670
2230.3740,0.0000,77.5448,3.0000,47.5580,3.7430,0.1350,2.3640
2230.5264,0.0000,77.8136,3.0000,47.1720,3.7395,0.1340,2.3660
2230.6788,0.0000,78.3681,3.0000,44.9880,3.6754,0.1330,2.3700
2230.8312,0.0000,79.4230,3.0000,45.1370,3.6075,0.1440,2.3800
2230.9836,0.0000,80.7035,2.0000,44.6530,3.5435,0.1490,2.3750
2231.1360,0.0000,81.3154,2.0000,44.3970,3.4833,0.1480,2.3720
2231.2884,0.0000,81.4126,2.0000,43.6840,3.4263,0.1460,2.3660
2231.4408,0.0000,81.5716,2.0000,44.2710,3.3780,0.1430,2.3640
2231.5932,0.0000,81.8442,2.0000,44.1050,3.3408,0.1440,2.3680
2231.7456,0.0000,82.1208,2.0000,44.7550,3.3123,0.1450,2.3750
2231.8980,0.0000,82.1483,2.0000,43.5900,3.3548,0.1530,2.3720
2232.0504,0.0000,81.9951,2.0000,47.0720,3.5279,0.1690,2.3670
2232.2028,0.0000,81.9663,3.0000,52.8230,3.7616,0.1900,2.3680
2232.3552,0.0000,82.2994,3.0000,62.5530,4.0458,0.1950,2.3750
2232.5076,0.0000,82.4847,4.0000,70.3380,4.4387,0.2040,2.3880
2232.6600,0.0000,81.7098,4.0000,76.6010,4.9008,0.2220,2.4090
2232.8124,0.0000,80.2137,4.0000,78.1710,5.2035,0.2590,2.4510
2232.9648,0.0000,79.0215,4.0000,74.5460,5.0189,0.2720,2.4710
2233.1172,0.0000,78.4812,4.0000,67.3260,4.3766,0.2600,2.4510
2233.2696,0.0000,78.3916,4.0000,58.3620,3.6119,0.2360,2.4110
2233.4220,0.0000,78.9404,4.0000,53.4320,3.0148,0.2260,2.3890
2233.5744,0.0000,79.7858,3.0000,48.5450,2.6579,0.2050,2.3460
2233.7268,0.0000,80.3226,3.0000,46.0410,2.4004,0.1860,2.3250
2233.8792,0.0000,80.5694,2.0000,45.0150,2.1898,0.1860,2.3300
2234.0316,0.0000,80.6098,2.0000,44.6550,2.0428,0.1870,2.3400
2234.1840,0.0000,80.2809,2.0000,46.2530,1.9276,0.1870,2.3320
2234.3364,0.0000,79.9578,3.0000,45.9830,1.8717,0.1860,2.3170
2234.4888,0.0000,79.6709,3.0000,45.5260,1.9378,0.1790,2.3100
2234.6412,0.0000,78.9074,3.0000,43.5980,2.0955,0.1760,2.3110
2234.7936,0.0000,78.2366,3.0000,44.7440,2.2752,0.1690,2.3120
2234.9460,0.0000,78.0690,3.0000,51.1740,2.4391,0.1710,2.3110
2235.0984,0.0000,77.9437,3.0000,57.0840,2.5826,0.1750,2.3080
2235.2508,0.0000,77.9070,4.0000,60.7630,2.7125,0.1800,2.3400
2235.4032,0.0000,78.0510,4.0000,61.4820,2.7809,0.1830,2.3470
2235.5556,0.0000,78.2598,4.0000,63.6940,2.7513,0.1890,2.3600
2235.7080,0.0000,78.5605,4.0000,65.7560,2.6776,0.1970,2.3480
2235.8604,0.0000,79.0570,4.0000,64.5460,2.6212,0.2120,2.3230
2236.0128,0.0000,79.5061,4.0000,60.7180,2.6078,0.2010,2.3260
2236.1652,0.0000,79.9212,3.0000,56.1590,2.6220,0.1980,2.3350
2236.3176,0.0000,80.4226,3.0000,52.4190,2.6276,0.1930,2.3520
2236.4700,0.0000,81.0658,3.0000,49.7800,2.5962,0.1930,2.3510
2236.6224,0.0000,81.4204,2.0000,48.7150,2.5303,0.1930,2.3490
2236.7748,0.0000,81.1606,2.0000,48.2170,2.4561,0.1980,2.3350
2236.9272,0.0000,80.6481,3.0000,47.8170,2.3938,0.1990,2.3340
2237.0796,0.0000,80.2749,3.0000,46.4350,2.3480,0.2000,2.3310
2237.2320,0.0000,80.0384,3.0000,46.4350,2.3106,0.1980,2.3290
2237.3844,0.0000,78.8596,3.0000,45.9810,2.2842,0.1940,2.3250
2237.5368,0.0000,77.8556,3.0000,49.5830,2.2806,0.1930,2.3050
2237.6892,0.0000,77.8528,3.0000,50.5520,2.2881,0.1920,2.3040
2237.8416,0.0000,77.9651,3.0000,52.7120,2.2764,0.1910,2.3010
2237.9940,0.0000,78.3938,3.0000,47.1510,2.2181,0.1860,2.3080
2238.1464,0.0000,79.4990,3.0000,45.7540,2.1226,0.1770,2.3220
2238.2988,0.0000,80.6814,2.0000,43.3490,2.0331,0.1770,2.3310
2238.4512,0.0000,81.5263,2.0000,46.3350,1.9891,0.1790,2.3270
2238.6036,0.0000,81.7193,2.0000,45.7830,2.0038,0.1830,2.3180
2238.7560,0.0000,81.0293,2.0000,46.7620,2.0972,0.1830,2.3100
2238.9084,0.0000,80.2143,3.0000,49.3160,2.4455,0.1830,2.2950
2239.0608,0.0000,79.7737,3.0000,54.3360,3.2372,0.1650,2.3540
2239.2132,0.0000,79.6300,4.0000,62.2430,4.2385,0.1710,2.4000
2239.3656,0.0000,79.4878,4.0000,64.3110,4.9963,0.1820,2.4920
2239.5180,0.0000,79.6673,4.0000,66.2580,5.2058,0.2010,2.5230
2239.6704,0.0000,80.5082,4.0000,67.3910,5.0391,0.2400,2.5860
2239.8228,0.0000,81.2319,4.0000,70.3600,4.8212,0.2370,2.4920
2239.9752,0.0000,81.3942,4.0000,71.5570,4.5902,0.2190,2.4430
2240.1276,0.0000,81.0543,4.0000,68.3720,4.3452,0.2330,2.4530
2240.2800,0.0000,80.1517,4.0000,64.6480,4.0750,0.2610,2.4740
2240.4324,0.0000,79.2363,4.0000,58.1510,3.7183,0.2670,2.4130
2240.5848,0.0000,78.7330,4.0000,54.3290,3.2430,0.2500,2.3930
2240.7372,0.0000,78.5413,4.0000,48.9190,2.7214,0.2160,2.3520
2240.8896,0.0000,78.6465,3.0000,47.9930,2.3556,0.2090,2.3390
2241.0420,0.0000,78.7979,3.0000,46.8120,2.3003,0.1940,2.3140
2241.1944,0.0000,78.6715,3.0000,50.2510,2.3933,0.1930,2.3180
2241.3468,0.0000,78.5016,3.0000,47.1840,2.4565,0.1890,2.3280
2241.4992,0.0000,78.3773,3.0000,44.4120,2.4511,0.1800,2.3470
2241.6516,0.0000,78.2138,3.0000,42.0410,2.3988,0.1730,2.3470
2241.8040,0.0000,78.0679,3.0000,40.0120,2.3669,0.1580,2.3480
2241.9564,0.0000,78.0764,3.0000,43.3450,2.4279,0.1560,2.3470
2242.1088,0.0000,78.2679,3.0000,42.4800,2.5811,0.1560,2.3490
2242.2612,0.0000,78.4098,3.0000,44.7880,2.7568,0.1550,2.3520
2242.4136,0.0000,78.2529,3.0000,44.8640,2.8734,0.1520,2.3560
2242.5660,0.0000,77.9758,3.0000,43.8040,2.9032,0.1470,2.3630
2242.7184,0.0000,77.5838,3.0000,44.0910,2.8963,0.1540,2.3570
2242.8708,0.0000,76.6909,3.0000,41.1400,2.9059,0.1530,2.3540
2243.0232,0.0000,75.8812,3.0000,44.3770,2.9538,0.1520,2.3470
2243.1756,0.0000,75.7711,3.0000,48.6780,3.0218,0.1520,2.3490
2243.3280,0.0000,75.7988,4.0000,54.3230,3.1165,0.1510,2.3540
2243.4804,0.0000,75.6205,4.0000,55.4940,3.2662,0.1570,2.3630
2243.6328,0.0000,75.1471,4.0000,54.2970,3.4595,0.1500,2.3740
2243.7852,0.0000,74.7127,3.0000,50.1980,3.6414,0.1370,2.3960
2243.9376,0.0000,74.5434,3.0000,49.9390,3.7324,0.1320,2.4070
2244.0900,0.0000,74.8009,3.0000,48.2480,3.7176,0.1210,2.4280
2244.2424,0.0000,75.2740,3.0000,51.1780,3.6632,0.1250,2.4060
2244.3948,0.0000,75.4856,3.0000,48.7790,3.6371,0.1260,2.4030
2244.5472,0.0000,75.7794,3.0000,47.8700,3.6652,0.1270,2.3960
2244.6996,0.0000,76.3263,3.0000,46.9250,3.7183,0.1290,2.3980
2244.8520,0.0000,76.4730,3.0000,48.8190,3.7367,0.1330,2.4020
2245.0044,0.0000,76.4570,3.0000,49.3000,3.6754,0.1360,2.4050
2245.1568,0.0000,77.2897,3.0000,46.9790,3.5610,0.1340,2.3990
2245.3092,0.0000,77.8160,3.0000,45.3860,3.4560,0.1300,2.3880
2245.4616,0.0000,77.5622,3.0000,46.2240,3.4130,0.1280,2.3850
2245.6140,0.0000,77.2325,3.0000,50.9460,3.4305,0.1230,2.3780
2245.7664,0.0000,77.0398,3.0000,52.6040,3.4684,0.1230,2.4070
2245.9188,0.0000,76.9490,3.0000,54.0590,3.4446,0.1300,2.4170
2246.0712,0.0000,76.7924,3.0000,51.4410,3.3619,0.1430,2.4380
2246.2236,0.0000,76.5390,3.0000,51.2670,3.2792,0.1540,2.4290
2246.3760,0.0000,76.4256,3.0000,50.2120,3.1964,0.1750,2.4110
2246.5284,0.0000,76.5692,3.0000,49.7530,3.1137,0.1760,2.3910
2246.6808,0.0000,76.8355,3.0000,49.3980,3.0310,0.1760,2.3920
2246.8332,0.0000,77.2021,3.0000,49.3980,2.9934,0.1760,2.3940
2246.9856,0.0000,77.6381,3.0000,48.8410,2.9559,0.1770,2.3780
2247.1380,0.0000,77.7325,3.0000,49.7030,2.9183,0.1800,2.3460
2247.2904,0.0000,77.7043,3.0000,49.0010,2.8808,0.1880,2.3300
2247.4428,0.0000,77.9110,3.0000,52.1640,2.8432,0.1900,2.3330
2247.5952,0.0000,77.5396,3.0000,50.7850,2.9418,0.1930,2.3390
2247.7476,0.0000,76.8850,3.0000,52.6610,3.0404,0.1840,2.3380
2247.9000,0.0000,77.7555,3.0000,52.8580,3.1390,0.1670,2.3360
2248.0524,0.0000,79.1682,3.0000,53.7870,3.2376,0.1620,2.2990
2248.2048,0.0000,79.8543,3.0000,55.4220,3.3362,0.1750,2.2930
2248.3572,0.0000,80.1276,3.0000,56.8430,3.3023,0.2010,2.2800
2248.5096,0.0000,79.4215,4.0000,65.5430,3.8131,0.2220,2.2690
2248.6620,0.0000,77.6489,4.0000,71.5540,4.5695,0.2630,2.2480
2248.8144,0.0000,76.3419,4.0000,76.0280,5.3021,0.3300,2.3880
2248.9668,0.0000,76.0114,4.0000,74.3540,5.8634,0.3100,2.4280
2249.1192,0.0000,75.9267,4.0000,62.9910,6.2493,0.2480,2.5020
2249.2716,0.0000,76.1775,4.0000,58.2990,6.5291,0.2050,2.4900
2249.4240,0.0000,76.6467,4.0000,54.7810,6.6077,0.2420,2.4980
2249.5764,0.0000,77.2109,4.0000,60.5410,6.3993,0.2510,2.4890
2249.7288,0.0000,77.7024,4.0000,64.5120,6.0601,0.2680,2.4710
2249.8812,0.0000,77.8422,4.0000,64.6920,5.5814,0.2580,2.4610
2250.0336,0.0000,77.5579,4.0000,62.7290,4.8102,0.2380,2.4420
2250.1860,0.0000,77.0720,4.0000,58.2440,3.8893,0.2160,2.3670
2250.3384,0.0000,76.6627,4.0000,56.0990,3.1217,0.2100,2.3610
2250.4908,0.0000,76.4888,4.0000,53.7020,2.7294,0.1990,2.3490
2250.6432,0.0000,76.7634,3.0000,53.9940,2.6110,0.1910,2.3500
2250.7956,0.0000,77.3281,3.0000,55.5610,2.5475,0.1750,2.3520
2250.9480,0.0000,77.7386,3.0000,56.9050,2.4571,0.1780,2.3470
2251.1004,0.0000,77.9273,3.0000,55.4110,2.3359,0.1770,2.3430
2251.2528,0.0000,78.0948,3.0000,50.1650,2.2076,0.1750,2.3340
2251.4052,0.0000,78.3635,3.0000,46.5950,2.1127,0.1740,2.3310
2251.5576,0.0000,79.0794,3.0000,45.2530,2.0689,0.1730,2.3240
2251.7100,0.0000,79.8701,3.0000,45.5280,2.0470,0.1700,2.3230
2251.8624,0.0000,80.0423,2.0000,42.0690,2.0497,0.1700,2.3250
2252.0148,0.0000,80.0140,2.0000,42.9420,2.0952,0.1710,2.3300
2252.1672,0.0000,80.0703,3.0000,45.4840,2.1646,0.1710,2.3340
2252.3196,0.0000,80.3952,3.0000,52.1220,2.2091,0.1710,2.3410
2252.4720,0.0000,80.7477,2.0000,47.1750,2.1808,0.1730,2.3350
2252.6244,0.0000,80.7225,2.0000,45.0680,2.0922,0.1730,2.3330
2252.7768,0.0000,80.4687,2.0000,40.4480,2.0429,0.1720,2.3290
2252.9292,0.0000,79.9087,2.0000,42.2140,2.2287,0.1740,2.3280
2253.0816,0.0000,78.5647,3.0000,42.4280,2.7010,0.1770,2.3250
2253.2340,0.0000,77.3039,3.0000,47.4540,3.2834,0.1710,2.3600
2253.3864,0.0000,76.9338,3.0000,53.7040,3.6891,0.1670,2.3850
2253.5388,0.0000,76.6824,4.0000,58.8040,3.7592,0.1580,2.4350
2253.6912,0.0000,76.4406,4.0000,61.5640,3.6745,0.1590,2.4290
2253.8436,0.0000,76.3811,4.0000,59.7040,3.5763,0.1600,2.4180
2253.9960,0.0000,76.6845,4.0000,60.2930,3.4746,0.1620,2.3590
2254.1484,0.0000,77.2531,3.0000,55.0380,3.3707,0.1620,2.3640
2254.3008,0.0000,77.8364,3.0000,52.7540,3.2915,0.1630,2.3730
2254.4532,0.0000,78.3725,3.0000,48.2100,3.2916,0.1610,2.3730
2254.6056,0.0000,79.3293,3.0000,48.0610,3.3761,0.1560,2.3740
2254.7580,0.0000,79.7438,3.0000,47.2970,3.5133,0.1500,2.3720
2254.9104,0.0000,79.1348,3.0000,48.7160,3.7818,0.1470,2.3780
2255.0628,0.0000,78.3653,3.0000,46.8650,4.2534,0.1400,2.3900
2255.2152,0.0000,77.3686,3.0000,48.9870,4.8103,0.1340,2.4060
2255.3676,0.0000,76.5745,3.0000,48.2860,5.2355,0.1210,2.4380
2255.5200,0.0000,76.6913,3.0000,49.9620,5.3806,0.1360,2.4940
2255.6724,0.0000,77.3879,3.0000,49.9620,5.3455,0.1410,2.4850
2255.8248,0.0000,77.9648,3.0000,49.0230,5.2428,0.1520,2.4660
2255.9772,0.0000,78.4357,3.0000,50.8730,5.0087,0.1570,2.4530
2256.1296,0.0000,79.4894,3.0000,57.2890,4.6593,0.1680,2.4270
2256.2820,0.0000,80.4604,4.0000,64.5050,4.3218,0.1910,2.4030
2256.4344,0.0000,80.9901,4.0000,65.3390,4.1358,0.1900,2.4120
2256.5868,0.0000,81.1979,3.0000,60.6780,4.1479,0.1870,2.4290
2256.7392,0.0000,81.2967,3.0000,55.8250,4.2430,0.1820,2.4460
2256.8916,0.0000,82.3300,3.0000,60.9840,4.3004,0.1710,2.4810
2257.0440,0.0000,82.6511,4.0000,67.6320,4.2859,0.2220,2.5140
2257.1964,0.0000,81.4388,4.0000,76.4770,4.2346,0.2380,2.5150
2257.3488,0.0000,80.4668,4.0000,79.3830,4.2182,0.2690,2.5160
2257.5012,0.0000,79.6419,4.0000,81.5300,4.2828,0.2640,2.5110
2257.6536,0.0000,78.5597,4.0000,78.4430,4.4099,0.2530,2.5020
2257.8060,0.0000,77.6062,4.0000,75.5890,4.5506,0.2400,2.5270
2257.9584,0.0000,76.8039,4.0000,70.8490,4.6972,0.2360,2.5270
2258.1108,0.0000,76.3199,4.0000,68.7260,4.8486,0.2280,2.5280
2258.2632,0.0000,76.5117,4.0000,67.9910,4.9812,0.2200,2.5180
2258.4156,0.0000,77.4275,4.0000,66.5350,5.0210,0.2290,2.5260
2258.5680,0.0000,78.3970,4.0000,65.5800,4.9205,0.2250,2.5150
2258.7204,0.0000,79.0713,4.0000,66.9850,4.7531,0.2160,2.4940
2258.8728,0.0000,79.5575,4.0000,69.0220,4.5334,0.2140,2.4760
2259.0252,0.0000,79.7772,4.0000,70.4440,4.2003,0.2110,2.4400
2259.1776,0.0000,79.7113,4.0000,67.1080,3.8046,0.2150,2.4180
2259.3300,0.0000,79.5051,4.0000,62.1790,3.4132,0.2130,2.4060
2259.4824,0.0000,79.2903,4.0000,58.0790,3.0418,0.2100,2.3830
2259.6348,0.0000,79.0230,3.0000,54.0460,2.6863,0.2000,2.3720
2259.7872,0.0000,78.5428,3.0000,53.7480,2.3661,0.1810,2.3490
2259.9396,0.0000,77.9487,3.0000,52.4610,2.1572,0.1740,2.3420
2260.0920,0.0000,77.4733,3.0000,51.0340,2.0723,0.1800,2.3450
2260.2444,0.0000,77.0069,3.0000,50.6040,2.0383,0.1920,2.3500
2260.3968,0.0000,76.4137,3.0000,47.6330,2.0643,0.1900,2.3560
2260.5492,0.0000,76.0995,3.0000,44.2920,2.1808,0.1870,2.3670
2260.7016,0.0000,76.3041,3.0000,38.9470,2.3366,0.1640,2.3690
2260.8540,0.0000,76.4609,3.0000,38.7770,2.4956,0.1600,2.3750
2261.0064,0.0000,76.5706,3.0000,42.3510,2.6532,0.1530,2.3860
2261.1588,0.0000,76.7928,3.0000,43.9500,2.8100,0.1610,2.3810
2261.3112,0.0000,77.1391,3.0000,46.7050,2.9288,0.1760,2.3700
2261.4636,0.0000,77.3489,3.0000,46.1220,2.9488,0.1830,2.3500
2261.6160,0.0000,77.2454,3.0000,44.8650,2.8830,0.1800,2.3440
2261.7684,0.0000,77.1415,3.0000,40.9340,2.8152,0.1730,2.3330
2261.9208,0.0000,77.2321,3.0000,37.9030,2.8644,0.1720,2.3310
2262.0732,0.0000,77.0095,3.0000,38.8090,3.0658,0.1700,2.3270
2262.2256,0.0000,76.4101,3.0000,40.1240,3.3292,0.1630,2.3350
2262.3780,0.0000,75.7306,3.0000,41.8490,3.6847,0.1580,2.3460
2262.5304,0.0000,75.0921,3.0000,42.7500,4.1987,0.1490,2.3680
2262.6828,0.0000,74.6296,3.0000,42.2290,4.7871,0.1450,2.3910
2262.8352,0.0000,74.2434,3.0000,43.2150,5.2357,0.1370,2.4360
2262.9876,0.0000,74.2981,3.0000,45.9240,5.3440,0.1300,2.4550
2263.1400,0.0000,74.7732,3.0000,48.9210,5.2031,0.1310,2.4500
2263.2924,0.0000,75.2862,3.0000,49.4410,4.9651,0.1340,2.4410
2263.4448,0.0000,75.7735,3.0000,48.6010,4.5935,0.1330,2.4390
2263.5972,0.0000,76.4920,3.0000,47.4700,4.0726,0.1300,2.4340
2263.7496,0.0000,76.9301,3.0000,47.5140,3.5518,0.1410,2.4170
2263.9020,0.0000,77.0303,3.0000,47.9490,3.0310,0.1430,2.4040
2264.0544,0.0000,77.3713,3.0000,47.9620,2.9097,0.1480,2.3790
2264.2068,0.0000,78.1299,3.0000,45.3840,2.7884,0.1490,2.3770
2264.3592,0.0000,78.6192,3.0000,45.7230,2.6670,0.1510,2.3740
2264.5116,0.0000,78.5717,3.0000,45.7230,2.6060,0.1530,2.3750
2264.6640,0.0000,78.5048,3.0000,43.5230,2.5450,0.1560,2.3780
2264.8164,0.0000,78.3742,3.0000,43.9450,2.4841,0.1570,2.3650
2264.9688,0.0000,78.1367,3.0000,44.2530,2.4231,0.1570,2.3580
2265.1212,0.0000,77.9953,3.0000,46.6410,2.5071,0.1580,2.3430
2265.2736,0.0000,77.9185,3.0000,46.1130,2.5911,0.1650,2.3360
2265.4260,0.0000,77.3999,3.0000,44.9520,2.6751,0.1780,2.3220
2265.5784,0.0000,76.7135,3.0000,44.8070,2.7592,0.1800,2.3280
2265.7308,0.0000,76.0998,3.0000,43.6090,2.8432,0.1760,2.3340
2265.8832,0.0000,75.2746,3.0000,41.6740,2.8625,0.1670,2.3470
2266.0356,0.0000,74.3235,3.0000,38.4140,3.0003,0.1650,2.3560
2266.1880,0.0000,73.9139,3.0000,38.5420,3.1395,0.1600,2.3740
2266.3404,0.0000,74.2949,3.0000,36.6770,3.2406,0.1330,2.3960
2266.4928,0.0000,74.9170,3.0000,38.5140,3.2524,0.1290,2.3990
2266.6452,0.0000,75.5180,3.0000,40.6110,3.2008,0.1200,2.4050
2266.7976,0.0000,75.5002,3.0000,44.2540,3.2137,0.1220,2.4080
2266.9500,0.0000,74.0740,3.0000,44.5470,3.4585,0.1270,2.4150
2267.1024,0.0000,72.3183,3.0000,45.0360,3.9611,0.1350,2.4010
2267.2548,0.0000,71.1428,4.0000,43.1180,4.5274,0.1380,2.4030
2267.4072,0.0000,70.4467,4.0000,45.7620,4.9257,0.1330,2.4370
2267.5596,0.0000,70.5551,4.0000,45.3370,5.0555,0.1130,2.4980
2267.7120,0.0000,71.5187,4.0000,44.2460,5.0481,0.0810,2.5200
2267.8644,0.0000,73.0760,3.0000,41.7930,4.9340,0.0900,2.4950
2268.0168,0.0000,74.7237,3.0000,41.9040,4.5870,0.1070,2.4450
2268.1692,0.0000,76.0513,3.0000,40.3940,4.1007,0.1160,2.4340
2268.3216,0.0000,77.1719,3.0000,39.9890,3.6716,0.1350,2.4130
2268.4740,0.0000,78.0659,3.0000,39.9220,3.4288,0.1370,2.4070
2268.6264,0.0000,78.7654,2.0000,38.6050,3.3411,0.1390,2.4050
2268.7788,0.0000,79.3512,2.0000,39.8930,3.2860,0.1440,2.4000
2268.9312,0.0000,79.4597,3.0000,44.1330,3.1998,0.1460,2.3970
2269.0836,0.0000,79.4602,3.0000,47.4690,3.0761,0.1500,2.3900
2269.2360,0.0000,79.5305,3.0000,46.2040,2.9420,0.1540,2.3850
2269.3884,0.0000,79.1704,2.0000,42.0160,2.8657,0.1540,2.3810
2269.5408,0.0000,78.5681,2.0000,38.7900,2.8892,0.1540,2.3740
2269.6932,0.0000,78.0031,3.0000,40.6760,2.9564,0.1510,2.3720
2269.8456,0.0000,77.1661,3.0000,40.2210,3.0094,0.1450,2.3680
2269.9980,0.0000,76.4038,3.0000,41.2560,3.0244,0.1360,2.3800
2270.1504,0.0000,76.1741,3.0000,38.9050,3.0158,0.1390,2.3810
2270.3028,0.0000,76.2092,3.0000,39.3940,2.9855,0.1440,2.3820
2270.4552,0.0000,76.4804,3.0000,39.3360,2.9099,0.1510,2.3770
2270.6076,0.0000,76.1880,3.0000,40.8910,2.7932,0.1660,2.3670
2270.7600,0.0000,75.7089,3.0000,40.4500,2.6694,0.1670,2.3720
2270.9124,0.0000,76.5006,3.0000,38.9100,2.5800,0.1640,2.3680
2271.0648,0.0000,77.3607,3.0000,37.0260,2.5384,0.1580,2.3590
2271.2172,0.0000,77.4926,2.0000,37.1650,2.5162,0.1560,2.3550
2271.3696,0.0000,77.4935,3.0000,38.7900,2.5014,0.1520,2.3460
2271.5220,0.0000,77.4884,3.0000,39.6300,2.4969,0.1490,2.3480
2271.6744,0.0000,77.4592,3.0000,39.5180,2.4974,0.1480,2.3480
2271.8268,0.0000,77.4205,3.0000,41.0040,2.5005,0.1470,2.3480
2271.9792,0.0000,77.3707,3.0000,43.6560,2.5083,0.1490,2.3460
2272.1316,0.0000,77.1702,3.0000,45.4010,2.5196,0.1520,2.3420
2272.2840,0.0000,77.0191,3.0000,47.4960,2.5360,0.1510,2.3500
2272.4364,0.0000,77.1711,3.0000,47.2770,2.5667,0.1530,2.3500
2272.5888,0.0000,77.5867,3.0000,47.4160,2.6139,0.1570,2.3510
2272.7412,0.0000,78.5344,3.0000,44.5420,2.6642,0.1590,2.3480
2272.8936,0.0000,79.5447,3.0000,42.9140,2.5018,0.1620,2.3430
2273.0460,0.0000,79.9623,3.0000,46.1270,2.4630,0.1490,2.3530
2273.1984,0.0000,80.0774,3.0000,56.4060,2.4243,0.1510,2.3530
2273.3508,0.0000,79.8129,4.0000,61.9910,2.3855,0.1560,2.3530
2273.5032,0.0000,78.8557,4.0000,63.8060,2.3468,0.1630,2.3480
2273.6556,0.0000,77.9505,4.0000,58.0090,2.3468,0.1770,2.3380
2273.8080,0.0000,77.6549,3.0000,53.0960,2.3468,0.1750,2.3400
2273.9604,0.0000,77.6219,3.0000,47.9100,2.3468,0.1690,2.3440
2274.1128,0.0000,77.5964,3.0000,47.9100,2.3468,0.1580,2.3530
2274.2652,0.0000,77.6051,3.0000,41.9970,2.3468,0.1620,2.3550
2274.4176,0.0000,77.7222,3.0000,38.4410,2.3468,0.1690,2.3590
2274.5700,0.0000,77.9044,2.0000,37.0930,2.4049,0.1680,2.3480
2274.7224,0.0000,78.0976,2.0000,38.0510,2.4631,0.1620,2.3480
2274.8748,0.0000,78.3602,3.0000,42.8770,2.5212,0.1510,2.3480
2275.0272,0.0000,78.7596,3.0000,46.7910,2.5793,0.1570,2.3470
2275.1796,0.0000,79.3040,3.0000,50.8390,2.6375,0.1680,2.3450
2275.3320,0.0000,79.7175,3.0000,51.2470,2.6956,0.1760,2.3320
2275.4844,0.0000,79.9421,3.0000,47.2990,2.7537,0.1760,2.3280
2275.6368,0.0000,79.8838,2.0000,41.6070,2.2161,0.1760,2.3210
2275.7892,0.0000,79.4584,2.0000,36.6800,2.1687,0.1760,2.3140
2275.9416,0.0000,79.0060,2.0000,35.5800,2.2062,0.1750,2.3000
2276.0940,0.0000,78.8349,2.0000,38.6030,2.3439,0.1670,2.2990
2276.2464,0.0000,78.9016,3.0000,43.7450,2.5139,0.1660,2.3040
2276.3988,0.0000,79.0641,3.0000,49.9770,2.6403,0.1650,2.3150
2276.5512,0.0000,79.1785,3.0000,59.2500,2.6929,0.1870,2.3290
2276.7036,0.0000,78.9630,4.0000,60.3760,2.7047,0.1820,2.3600
2276.8560,0.0000,78.5348,4.0000,60.2890,2.6693,0.1730,2.3630
2277.0084,0.0000,78.2255,3.0000,55.2780,2.5285,0.1550,2.3690
2277.1608,0.0000,78.4043,3.0000,50.3770,2.3219,0.1540,2.3620
2277.3132,0.0000,79.0497,3.0000,45.8820,2.1572,0.1530,2.3470
2277.4656,0.0000,79.6352,2.0000,42.1980,2.1302,0.1710,2.3200
2277.6180,0.0000,79.8279,2.0000,41.1870,2.2269,0.1710,2.3220
2277.7704,0.0000,79.8358,2.0000,41.1360,2.3604,0.1700,2.3260
2277.9228,0.0000,79.8885,2.0000,42.6550,2.5010,0.1700,2.3300
2278.0752,0.0000,80.8343,2.0000,44.9020,2.6508,0.1690,2.3380
2278.2276,0.0000,82.3693,2.0000,45.9160,2.8094,0.1730,2.3410
2278.3800,0.0000,82.5533,2.0000,48.5920,3.1535,0.1720,2.3580
2278.5324,0.0000,81.8133,3.0000,54.7840,3.8348,0.1700,2.3910
2278.6848,0.0000,80.8257,4.0000,63.3570,4.6640,0.1870,2.4170
2278.8372,0.0000,79.4893,4.0000,70.7670,5.1911,0.2210,2.4700
2278.9896,0.0000,78.2884,4.0000,72.3300,5.0365,0.2580,2.5700
2279.1420,0.0000,77.2672,4.0000,69.2420,4.4310,0.2410,2.5330
2279.2944,0.0000,76.5117,4.0000,61.6800,3.7453,0.2080,2.4600
2279.4468,0.0000,76.4928,4.0000,50.6980,3.1488,0.2030,2.4250
2279.5992,0.0000,77.0362,3.0000,43.0540,2.6484,0.1920,2.3560
2279.7516,0.0000,77.6985,3.0000,39.7230,2.2049,0.1940,2.3250
2279.9040,0.0000,78.0568,3.0000,42.1540,1.9071,0.1950,2.3250
