$Csv : ,RUBY-3X

Depth,BH_FLAG,DT,FACIES,GR,LLD,NPHI,RHOB
2316.5546,0.0000,82.0188,3.0000,62.4622,2.1126,0.1589,2.3460
2316.7045,0.0000,81.8956,3.0000,63.6386,2.0942,0.1634,2.3385
2316.8544,0.0000,81.9643,2.0000,64.2254,2.0310,0.1714,2.3290
2317.0043,0.0000,82.2560,2.0000,62.7327,1.8747,0.1777,2.3200
2317.1542,0.0000,82.5760,2.0000,60.6878,1.6616,0.1811,2.3107
2317.3041,0.0000,82.7660,2.0000,56.4411,1.5040,0.1844,2.2993
2317.4540,0.0000,82.8736,2.0000,51.1418,1.4275,0.1878,2.2930
2317.6039,0.0000,82.8850,2.0000,49.0985,1.4263,0.1878,2.2976
2317.7538,0.0000,82.6331,2.0000,50.4979,1.5337,0.1835,2.3090
2317.9037,0.0000,82.1882,2.0000,54.5367,1.7259,0.1768,2.3238
2318.0536,0.0000,81.8366,2.0000,58.0378,1.8366,0.1680,2.3377
2318.2035,0.0000,81.6536,2.0000,58.6408,1.8422,0.1577,2.3450
2318.3534,0.0000,81.4955,2.0000,56.0654,1.7930,0.1495,2.3470
2318.5033,0.0000,80.6107,3.0000,54.9728,1.7549,0.1474,2.3500
2318.6532,0.0000,78.7872,3.0000,54.8660,1.8900,0.1471,2.3571
2318.8031,0.0000,76.7332,3.0000,58.2538,2.2103,0.1435,2.3856
2318.9530,0.0000,75.3054,3.0000,65.0843,2.6809,0.1370,2.4347
2319.1029,0.0000,74.7397,4.0000,68.7252,3.1094,0.1340,2.4681
2319.2528,0.0000,75.0939,4.0000,68.9363,3.3730,0.1388,2.4704
2319.4027,0.0000,76.4397,4.0000,72.5263,2.7920,0.1486,2.4445
2319.5526,0.0000,78.3571,3.0000,73.6460,2.1895,0.1566,2.3987
2319.7025,0.0000,80.1748,3.0000,71.8254,1.7760,0.1630,2.3513
2319.8524,0.0000,81.5452,2.0000,67.0927,1.5745,0.1675,2.3235
2320.0023,0.0000,82.2014,2.0000,60.3385,1.5140,0.1716,2.3102
2320.1522,0.0000,82.2052,2.0000,57.8948,1.5956,0.1749,2.3054
2320.3021,0.0000,81.7926,2.0000,56.7499,1.7043,0.1737,2.3136
2320.4520,0.0000,81.4586,2.0000,59.9974,1.8218,0.1705,2.3274
2320.6019,0.0000,81.3406,3.0000,63.2505,1.8893,0.1650,2.3362
2320.7518,0.0000,81.4101,3.0000,64.0263,1.9375,0.1615,2.3392
2320.9017,0.0000,81.5517,3.0000,65.7686,2.0059,0.1600,2.3388
2321.0516,0.0000,81.3779,3.0000,66.6982,2.0408,0.1633,2.3399
2321.2015,0.0000,81.1776,3.0000,68.3277,2.0648,0.1665,2.3456
2321.3514,0.0000,80.9768,3.0000,72.2003,2.1126,0.1698,2.3490
2321.5013,0.0000,80.7093,3.0000,77.1252,2.2134,0.1754,2.3494
2321.6512,0.0000,80.3749,3.0000,76.0903,2.4168,0.1774,2.3561
2321.8011,0.0000,79.9303,3.0000,73.0499,2.6568,0.1745,2.3744
2321.9510,0.0000,79.3714,3.0000,74.8631,2.9696,0.1691,2.3993
2322.1009,0.0000,78.7947,4.0000,79.9166,3.2594,0.1653,2.4271
2322.2508,0.0000,78.2877,4.0000,80.4366,3.6570,0.1654,2.4449
2322.4007,0.0000,77.9325,4.0000,77.9370,4.1875,0.1701,2.4466
2322.5506,0.0000,77.6894,4.0000,80.1911,4.4172,0.1804,2.4462
2322.7005,0.0000,77.5142,4.0000,85.3556,4.4241,0.1932,2.4556
2322.8504,0.0000,77.5135,4.0000,90.0036,4.4444,0.2054,2.4655
2323.0003,0.0000,77.7983,4.0000,90.7266,4.4927,0.2175,2.4677
2323.1502,0.0000,78.3748,4.0000,90.1264,4.4915,0.2301,2.4637
2323.3001,0.0000,79.2633,4.0000,87.6718,4.4276,0.2372,2.4551
2323.4500,0.0000,80.3739,4.0000,83.9874,4.2877,0.2307,2.4440
2323.5999,0.0000,81.2038,4.0000,83.1059,3.9987,0.2158,2.4325
2323.7498,0.0000,81.5168,4.0000,83.4557,3.5810,0.2048,2.4231
2323.8997,0.0000,81.3934,4.0000,83.6093,3.2773,0.2014,2.4227
2324.0496,0.0000,80.9593,4.0000,83.1256,3.2474,0.2020,2.4329
2324.1995,0.0000,80.5290,4.0000,82.6396,3.3733,0.2036,2.4436
2324.3494,0.0000,80.3483,4.0000,84.4657,3.4917,0.2059,2.4409
2324.4993,0.0000,80.2782,3.0000,84.6409,3.2083,0.2084,2.4140
2324.6492,0.0000,80.1601,3.0000,78.4439,2.4243,0.2101,2.3636
2324.7991,0.0000,80.0971,2.0000,69.7480,1.6823,0.2109,2.3103
2324.9490,0.0000,80.1921,2.0000,64.2859,1.2664,0.2102,2.2775
2325.0989,0.0000,80.4318,2.0000,60.2324,1.1041,0.2089,2.2716
2325.2488,0.0000,80.7627,2.0000,55.6102,1.1734,0.2084,2.2918
2325.3987,0.0000,80.9249,2.0000,53.1669,1.4673,0.2046,2.3303
2325.5486,0.0000,80.6480,3.0000,53.9972,1.9811,0.1921,2.3658
2325.6985,0.0000,80.1168,3.0000,56.2642,2.5222,0.1747,2.3819
2325.8484,0.0000,79.6921,3.0000,58.7857,2.7730,0.1623,2.3799
2325.9983,0.0000,79.4742,3.0000,60.7803,2.6651,0.1583,2.3704
2326.1482,0.0000,79.4455,3.0000,61.4651,2.4163,0.1581,2.3638
2326.2981,0.0000,79.5246,3.0000,61.3896,2.2784,0.1580,2.3672
2326.4480,0.0000,79.4794,3.0000,63.0679,2.3171,0.1603,2.3860
2326.5979,0.0000,79.0369,4.0000,67.3072,2.5273,0.1667,2.4175
2326.7478,0.0000,78.2585,4.0000,72.6234,3.0248,0.1743,2.4474
2326.8977,0.0000,77.6348,4.0000,78.6959,3.7256,0.1800,2.4640
2327.0476,0.0000,77.3907,4.0000,81.8010,4.2007,0.1847,2.4651
2327.1975,0.0000,77.4533,4.0000,81.9872,4.3320,0.1881,2.4500
2327.3474,0.0000,77.7833,4.0000,80.8965,3.9911,0.1893,2.4278
2327.4973,0.0000,78.3681,3.0000,77.0195,3.1442,0.1910,2.4100
2327.6472,0.0000,79.1484,3.0000,70.3228,2.2125,0.1955,2.3787
2327.7971,0.0000,80.0283,3.0000,64.8147,1.7920,0.1986,2.3414
2327.9470,0.0000,80.6568,2.0000,61.1794,1.7366,0.1964,2.3257
2328.0969,0.0000,80.6501,3.0000,59.4949,1.8101,0.1882,2.3399
2328.2468,0.0000,80.1671,3.0000,57.7481,2.0560,0.1770,2.3626
2328.3967,0.0000,79.4725,3.0000,55.3245,2.5498,0.1666,2.3746
2328.5466,0.0000,78.7310,3.0000,56.3384,2.7651,0.1611,2.3819
2328.6965,0.0000,78.1320,3.0000,63.3859,2.7111,0.1590,2.3915
2328.8464,0.0000,77.6552,3.0000,70.9697,2.6431,0.1571,2.3951
2328.9963,0.0000,77.3517,3.0000,70.3480,2.5560,0.1581,2.3906
2329.1462,0.0000,77.3900,3.0000,64.2708,2.4591,0.1645,2.3823
2329.2961,0.0000,77.7599,3.0000,67.2998,2.5172,0.1703,2.3780
2329.4460,0.0000,78.1826,3.0000,68.6403,2.7250,0.1705,2.3873
2329.5959,0.0000,78.5543,4.0000,67.4062,2.9093,0.1687,2.4252
2329.7458,0.0000,79.0426,4.0000,66.7376,3.1186,0.1678,2.5019
2329.8957,0.0000,79.4478,4.0000,64.2554,3.1314,0.1664,2.5461
2330.0456,0.0000,79.6514,4.0000,63.4644,3.0588,0.1635,2.5537
2330.1955,0.0000,79.8131,4.0000,64.7689,2.9859,0.1592,2.5517
2330.3454,0.0000,79.5343,4.0000,69.7933,3.0016,0.1554,2.5352
2330.4953,0.0000,79.0384,4.0000,76.2337,3.1649,0.1611,2.4963
2330.6452,0.0000,78.5650,4.0000,81.7283,3.7133,0.1746,2.4573
2330.7951,0.0000,78.0176,4.0000,87.8432,4.1494,0.1930,2.4599
2330.9450,0.0000,76.8592,4.0000,93.8892,4.5035,0.2041,2.4741
2331.0949,0.0000,75.8000,4.0000,99.2252,4.7120,0.2068,2.4787
2331.2448,0.0000,75.5476,4.0000,97.7596,4.7685,0.2069,2.4763
2331.3947,0.0000,75.9606,4.0000,89.9920,4.4784,0.2055,2.4661
2331.5446,0.0000,76.6856,4.0000,82.5143,3.9187,0.1992,2.4469
2331.6945,0.0000,77.5510,4.0000,75.3979,3.1899,0.1846,2.4212
2331.8444,0.0000,78.6002,3.0000,69.6578,2.6604,0.1700,2.3878
2331.9943,0.0000,79.6779,3.0000,65.4348,2.3063,0.1652,2.3594
2332.1442,0.0000,80.1732,3.0000,63.1261,2.2480,0.1677,2.3593
2332.2941,0.0000,79.3540,3.0000,63.2317,2.6048,0.1724,2.3841
2332.4440,0.0000,77.7230,3.0000,65.5181,3.2512,0.1745,2.4199
2332.5939,0.0000,76.2370,4.0000,69.2410,3.9755,0.1711,2.4551
2332.7438,0.0000,75.3160,4.0000,71.7344,4.8790,0.1625,2.4785
2332.8937,0.0000,74.9010,4.0000,74.0704,5.7139,0.1583,2.4874
2333.0436,0.0000,74.8668,4.0000,78.5403,5.9640,0.1678,2.4855
2333.1935,0.0000,75.3996,4.0000,82.2288,5.6980,0.1854,2.4770
2333.3434,0.0000,76.6955,4.0000,80.9699,5.1203,0.1988,2.4604
2333.4933,0.0000,78.4692,3.0000,76.0117,4.1523,0.2020,2.4318
2333.6432,0.0000,80.0100,3.0000,70.3946,3.0741,0.1980,2.3942
2333.7931,0.0000,80.7690,3.0000,65.8930,2.3845,0.1918,2.3633
2333.9430,0.0000,80.7847,3.0000,64.0001,2.1303,0.1857,2.3583
2334.0929,0.0000,80.4540,3.0000,65.7379,2.2108,0.1799,2.3809
2334.2428,0.0000,80.0844,4.0000,69.4617,2.6915,0.1738,2.4089
2334.3927,0.0000,79.6204,4.0000,72.6339,3.4161,0.1683,2.4242
2334.5426,0.0000,78.8895,4.0000,75.4189,4.0911,0.1662,2.4314
2334.6925,0.0000,78.0428,4.0000,78.0358,4.4118,0.1677,2.4343
2334.8424,0.0000,77.5237,3.0000,77.8280,3.9819,0.1697,2.4230
2334.9923,0.0000,77.6096,3.0000,74.4139,3.0410,0.1688,2.3989
2335.1422,0.0000,78.1586,3.0000,70.7890,2.3919,0.1645,2.3826
2335.2921,0.0000,78.8682,3.0000,68.4276,2.2569,0.1601,2.3841
2335.4420,0.0000,79.4841,3.0000,67.9895,2.2779,0.1600,2.3880
2335.5919,0.0000,79.7709,3.0000,69.2763,2.1357,0.1654,2.3748
2335.7418,0.0000,79.6364,3.0000,69.6730,1.8063,0.1727,2.3461
2335.8917,0.0000,79.2134,3.0000,68.0220,1.5205,0.1773,2.3245
2336.0416,0.0000,78.6986,2.0000,65.4700,1.4677,0.1775,2.3255
2336.1915,0.0000,78.2307,3.0000,62.3196,1.5895,0.1718,2.3433
2336.3414,0.0000,77.8625,3.0000,59.9009,1.7829,0.1621,2.3658
2336.4913,0.0000,77.6368,3.0000,59.6848,2.0696,0.1515,2.3838
2336.6412,0.0000,77.6298,3.0000,60.8740,2.3945,0.1428,2.3917
2336.7911,0.0000,77.7577,3.0000,62.4764,2.5869,0.1376,2.3912
2336.9410,0.0000,77.8893,3.0000,62.7837,2.6793,0.1361,2.3878
2337.0909,0.0000,77.9933,3.0000,61.4710,2.7021,0.1381,2.3855
2337.2408,0.0000,77.9641,3.0000,59.6828,2.6420,0.1408,2.3830
2337.3907,0.0000,77.8684,3.0000,60.1348,2.4633,0.1419,2.3819
2337.5406,0.0000,77.8828,3.0000,61.3642,2.2933,0.1420,2.3799
2337.6905,0.0000,77.9780,3.0000,60.3707,2.1460,0.1422,2.3753
2337.8404,0.0000,78.0965,3.0000,57.4612,2.1191,0.1438,2.3683
2337.9903,0.0000,78.5717,3.0000,61.9504,2.2061,0.1479,2.3635
2338.1402,0.0000,79.3066,3.0000,68.4802,2.3265,0.1533,2.3724
2338.2901,0.0000,79.7791,3.0000,67.5749,2.2675,0.1575,2.3780
2338.4400,0.0000,80.1828,3.0000,62.8591,2.0213,0.1636,2.3505
2338.5899,0.0000,80.7213,2.0000,59.4409,1.7783,0.1725,2.3123
2338.7398,0.0000,81.2103,2.0000,57.7735,1.4662,0.1804,2.2882
2338.8897,0.0000,81.5055,2.0000,58.0992,1.2937,0.1823,2.2816
2339.0396,0.0000,81.5982,2.0000,58.0051,1.2434,0.1814,2.2870
2339.1895,0.0000,81.4537,2.0000,63.4103,1.1880,0.1826,2.2878
2339.3394,0.0000,81.2649,2.0000,68.1819,1.1653,0.1851,2.2844
2339.4893,0.0000,80.9522,2.0000,65.2994,1.1710,0.1866,2.2808
2339.6392,0.0000,80.6980,2.0000,62.8279,1.2263,0.1861,2.2835
2339.7891,0.0000,80.4275,2.0000,61.6221,1.2718,0.1835,2.2941
2339.9390,0.0000,80.1303,2.0000,60.1481,1.3073,0.1760,2.3016
2340.0889,0.0000,79.8411,2.0000,60.3554,1.3235,0.1694,2.3043
2340.2388,0.0000,79.5182,2.0000,63.7290,1.3307,0.1681,2.3104
2340.3887,0.0000,79.1871,2.0000,66.1771,1.3488,0.1685,2.3202
2340.5386,0.0000,78.9613,2.0000,64.1544,1.3607,0.1649,2.3288
2340.6885,0.0000,78.8393,2.0000,60.4955,1.3811,0.1583,2.3334
2340.8384,0.0000,78.6415,2.0000,55.6616,1.4687,0.1537,2.3372
2340.9883,0.0000,78.3761,3.0000,55.2249,1.6472,0.1543,2.3515
2341.1382,0.0000,78.1822,3.0000,62.0748,1.9271,0.1574,2.3812
2341.2881,0.0000,78.1391,3.0000,71.7943,2.4211,0.1601,2.4104
2341.4380,0.0000,78.2115,4.0000,78.6056,3.0296,0.1610,2.4179
2341.5879,0.0000,78.3640,4.0000,80.6754,3.3229,0.1643,2.4153
2341.7378,0.0000,78.5423,4.0000,79.8492,3.4034,0.1738,2.4257
2341.8877,0.0000,78.7604,4.0000,79.9772,3.6233,0.1855,2.4488
2342.0376,0.0000,79.0351,4.0000,83.9138,4.1164,0.1909,2.4680
2342.1875,0.0000,79.2730,4.0000,86.7586,4.6057,0.1887,2.4740
2342.3374,0.0000,79.6104,4.0000,86.1371,4.5921,0.1863,2.4690
2342.4873,0.0000,80.2057,4.0000,83.3560,4.2055,0.1893,2.4552
2342.6372,0.0000,80.5621,4.0000,81.0739,3.9021,0.1957,2.4395
2342.7871,0.0000,80.2018,4.0000,81.9107,3.8562,0.2006,2.4287
2342.9370,0.0000,79.3575,4.0000,85.3031,4.0651,0.2017,2.4231
2343.0869,0.0000,78.4495,4.0000,90.6558,4.4687,0.2012,2.4329
2343.2368,0.0000,77.6045,4.0000,94.1160,4.8256,0.2012,2.4556
2343.3867,0.0000,77.0448,4.0000,90.9219,4.7941,0.1996,2.4659
2343.5366,0.0000,77.0759,4.0000,82.9099,4.0702,0.1928,2.4467
2343.6865,0.0000,77.6164,3.0000,73.3271,2.9525,0.1809,2.4023
2343.8364,0.0000,78.2237,3.0000,64.1694,2.1288,0.1690,2.3574
2343.9863,0.0000,78.6003,2.0000,58.0840,1.7582,0.1618,2.3346
2344.1362,0.0000,78.7963,2.0000,56.6112,1.6316,0.1605,2.3300
2344.2861,0.0000,78.9343,2.0000,57.3874,1.6378,0.1641,2.3270
2344.4360,0.0000,79.0062,2.0000,57.4456,1.6924,0.1704,2.3202
2344.5859,0.0000,78.9599,2.0000,59.5252,1.7227,0.1762,2.3153
2344.7358,0.0000,78.8375,2.0000,65.5711,1.7222,0.1798,2.3130
2344.8857,0.0000,78.6934,2.0000,71.5708,1.7180,0.1815,2.3106
2345.0356,0.0000,78.4832,3.0000,75.0158,1.7023,0.1812,2.3107
2345.1855,0.0000,78.1420,3.0000,74.4516,1.6635,0.1793,2.3111
2345.3354,0.0000,77.6913,2.0000,68.6201,1.6365,0.1779,2.3069
2345.4853,0.0000,77.2399,2.0000,62.3030,1.6236,0.1788,2.3018
2345.6352,0.0000,76.7980,2.0000,57.9181,1.5914,0.1791,2.3023
2345.7851,0.0000,76.4260,2.0000,56.0571,1.4925,0.1758,2.3070
2345.9350,0.0000,76.2822,2.0000,56.3938,1.3109,0.1695,2.3107
2346.0849,0.0000,76.3265,2.0000,56.9804,1.2051,0.1653,2.3151
2346.2348,0.0000,76.5011,2.0000,57.2420,1.1921,0.1625,2.3213
2346.3847,0.0000,76.7698,2.0000,55.3294,1.2387,0.1588,2.3306
2346.5346,0.0000,77.1718,2.0000,52.5586,1.3413,0.1550,2.3409
2346.6845,0.0000,77.3981,2.0000,53.0392,1.4388,0.1552,2.3457
2346.8344,0.0000,77.4899,2.0000,53.7691,1.4574,0.1597,2.3416
2346.9843,0.0000,77.7673,2.0000,50.3615,1.4259,0.1613,2.3345
2347.1342,0.0000,78.2831,2.0000,48.6049,1.4080,0.1578,2.3334
2347.2841,0.0000,78.8986,2.0000,48.4599,1.4084,0.1558,2.3374
2347.4340,0.0000,79.5383,2.0000,49.5315,1.4634,0.1592,2.3367
2347.5839,0.0000,80.1195,2.0000,52.9567,1.5132,0.1680,2.3291
2347.7338,0.0000,80.6480,2.0000,58.1848,1.5609,0.1753,2.3212
2347.8837,0.0000,81.1133,2.0000,57.8528,1.6310,0.1790,2.3207
2348.0336,0.0000,81.4650,2.0000,56.7693,1.7474,0.1789,2.3228
2348.1835,0.0000,81.3746,2.0000,56.4934,1.8623,0.1755,2.3234
2348.3334,0.0000,81.0614,2.0000,53.6748,1.8657,0.1734,2.3241
2348.4833,0.0000,80.8879,2.0000,53.4996,1.7889,0.1738,2.3212
2348.6332,0.0000,80.7337,2.0000,56.2168,1.6764,0.1755,2.3172
2348.7831,0.0000,80.4983,2.0000,58.9910,1.5189,0.1766,2.3226
2348.9330,0.0000,80.1978,3.0000,63.9783,1.5295,0.1764,2.3479
2349.0829,0.0000,79.8263,3.0000,70.9125,1.7283,0.1773,2.3847
2349.2328,0.0000,79.3879,4.0000,76.2358,2.0786,0.1806,2.4140
2349.3827,0.0000,78.8677,4.0000,77.5596,2.4727,0.1795,2.4235
2349.5326,0.0000,78.1592,4.0000,73.8763,2.9945,0.1718,2.4197
2349.6825,0.0000,77.3214,4.0000,69.8866,3.5671,0.1634,2.4305
2349.8324,0.0000,76.5067,4.0000,71.4148,4.3460,0.1573,2.4609
2349.9823,0.0000,75.7624,4.0000,74.8867,5.3684,0.1522,2.4885
2350.1322,0.0000,75.0917,4.0000,76.7946,5.9245,0.1490,2.4978
2350.2821,0.0000,74.7287,4.0000,79.3307,5.9577,0.1519,2.4908
2350.4320,0.0000,75.0357,4.0000,82.0772,5.4808,0.1602,2.4748
2350.5819,0.0000,75.9751,4.0000,83.9620,4.7552,0.1686,2.4534
2350.7318,0.0000,77.2437,3.0000,82.7893,3.9343,0.1739,2.4214
2350.8817,0.0000,78.5542,3.0000,78.0012,3.2091,0.1778,2.3844
2351.0316,0.0000,79.7313,3.0000,72.1131,2.5344,0.1818,2.3615
2351.1815,0.0000,80.6216,3.0000,67.3786,2.0719,0.1840,2.3578
2351.3314,0.0000,81.1501,3.0000,66.4859,2.0281,0.1858,2.3626
2351.4813,0.0000,81.6511,3.0000,70.4146,2.2547,0.1966,2.3672
2351.6312,0.0000,82.4973,4.0000,78.3034,2.5418,0.2240,2.3740
2351.7811,0.0000,83.5747,4.0000,88.8639,2.9227,0.2598,2.3932
2351.9310,0.0000,84.5101,4.0000,99.4709,3.3691,0.2877,2.4201
2352.0809,0.0000,85.0366,4.0000,106.3058,3.7516,0.2998,2.4371
2352.2308,0.0000,85.0312,4.0000,108.2982,4.0662,0.2988,2.4407
2352.3807,0.0000,84.4875,4.0000,106.0298,4.3790,0.2877,2.4376
2352.5306,0.0000,83.5517,4.0000,100.2463,4.4080,0.2665,2.4271
2352.6805,0.0000,82.4258,4.0000,92.8515,3.9793,0.2375,2.4044
2352.8304,0.0000,81.4274,4.0000,84.8460,3.4271,0.2098,2.3751
2352.9803,0.0000,80.9163,3.0000,76.3438,3.0057,0.1937,2.3521
2353.1302,0.0000,80.9238,2.0000,69.0540,2.6595,0.1893,2.3391
2353.2801,0.0000,81.1497,2.0000,64.2953,2.3055,0.1877,2.3293
2353.4300,0.0000,81.2902,2.0000,60.9835,1.9690,0.1825,2.3205
2353.5799,0.0000,81.2239,2.0000,58.4867,1.6789,0.1754,2.3146
2353.7298,0.0000,80.9902,2.0000,56.8535,1.4274,0.1703,2.3112
2353.8797,0.0000,80.6676,2.0000,56.9363,1.2600,0.1677,2.3102
2354.0296,0.0000,80.3885,2.0000,58.5040,1.2206,0.1668,2.3102
2354.1795,0.0000,80.3064,2.0000,57.8341,1.3152,0.1679,2.3087
2354.3294,0.0000,80.3355,2.0000,56.2525,1.4464,0.1709,2.3108
2354.4793,0.0000,80.2366,2.0000,56.3084,1.5711,0.1745,2.3192
2354.6292,0.0000,79.9791,3.0000,58.0298,1.7194,0.1748,2.3304
2354.7791,0.0000,79.6712,3.0000,62.1966,1.9189,0.1697,2.3406
2354.9290,0.0000,79.2268,3.0000,66.1198,2.1016,0.1617,2.3456
2355.0789,0.0000,78.7776,3.0000,66.2792,2.1600,0.1575,2.3430
2355.2288,0.0000,79.0127,2.0000,64.8907,2.1263,0.1610,2.3348
2355.3787,0.0000,79.7930,2.0000,62.4463,2.0456,0.1676,2.3276
2355.5286,0.0000,80.3541,2.0000,60.9737,1.9088,0.1702,2.3254
2355.6785,0.0000,80.8969,2.0000,58.0464,1.7558,0.1678,2.3252
2355.8284,0.0000,81.7263,2.0000,54.2038,1.6672,0.1637,2.3221
2355.9783,0.0000,82.4173,2.0000,55.2947,1.6074,0.1616,2.3203
2356.1282,0.0000,82.6518,2.0000,57.8879,1.5635,0.1627,2.3209
2356.2781,0.0000,82.3050,2.0000,56.3560,1.5262,0.1664,2.3207
2356.4280,0.0000,81.4320,2.0000,53.8884,1.5375,0.1727,2.3235
2356.5779,0.0000,80.2950,3.0000,62.0342,1.6707,0.1773,2.3446
2356.7278,0.0000,79.1394,4.0000,74.8437,1.9643,0.1809,2.3874
2356.8777,0.0000,78.0633,4.0000,84.6693,2.4262,0.1832,2.4275
2357.0276,0.0000,77.1587,4.0000,87.6571,3.2490,0.1816,2.4544
2357.1775,0.0000,76.8165,4.0000,82.6431,4.4119,0.1772,2.4627
2357.3274,0.0000,77.3661,4.0000,78.1042,4.6024,0.1719,2.4499
2357.4773,0.0000,78.0537,4.0000,77.4581,4.0319,0.1701,2.4265
2357.6272,0.0000,78.9411,4.0000,78.1526,3.4696,0.1716,2.4025
2357.7771,0.0000,79.8846,4.0000,77.5735,2.7939,0.1804,2.3963
2357.9270,0.0000,80.1769,4.0000,74.2015,2.6945,0.1929,2.4126
2358.0769,0.0000,79.9050,4.0000,75.0764,3.0703,0.1961,2.4385
2358.2268,0.0000,79.5068,4.0000,79.3785,3.6434,0.1899,2.4548
2358.3767,0.0000,79.2842,4.0000,82.6439,3.8463,0.1818,2.4476
2358.5266,0.0000,79.5849,4.0000,81.7615,3.6192,0.1804,2.4213
2358.6765,0.0000,80.4755,4.0000,79.9501,2.8556,0.1850,2.3918
2358.8264,0.0000,81.7560,3.0000,77.9347,2.3445,0.1912,2.3632
2358.9763,0.0000,82.9314,3.0000,75.3402,2.1090,0.1939,2.3468
2359.1262,0.0000,83.2061,3.0000,74.8035,1.9604,0.1925,2.3514
2359.2761,0.0000,82.5980,3.0000,77.1959,1.9054,0.1905,2.3692
2359.4260,0.0000,81.4504,4.0000,79.5827,2.1163,0.1899,2.3947
2359.5759,0.0000,79.9782,4.0000,80.9614,2.6135,0.1878,2.4261
2359.7258,0.0000,78.2653,4.0000,84.1073,3.3205,0.1820,2.4559
2359.8757,0.0000,76.4541,4.0000,89.1905,4.0611,0.1738,2.4767
2360.0256,0.0000,75.2688,4.0000,92.3237,4.7779,0.1677,2.4856
2360.1755,0.0000,75.0590,4.0000,90.6519,5.1852,0.1671,2.4868
2360.3254,0.0000,75.4429,4.0000,85.6000,5.2650,0.1708,2.4845
2360.4753,0.0000,76.0569,4.0000,82.6693,5.1636,0.1752,2.4781
2360.6252,0.0000,76.7624,4.0000,80.4166,4.8479,0.1766,2.4653
2360.7751,0.0000,77.4935,4.0000,78.1219,4.3023,0.1758,2.4478
2360.9250,0.0000,78.1538,4.0000,77.8756,3.7403,0.1751,2.4316
2361.0749,0.0000,78.6438,4.0000,77.4072,3.3093,0.1756,2.4209
2361.2248,0.0000,78.8419,4.0000,76.9701,2.9402,0.1781,2.4136
2361.3747,0.0000,78.7195,3.0000,78.2638,2.5297,0.1838,2.4011
2361.5246,0.0000,78.5441,3.0000,77.3684,2.0805,0.1919,2.3767
2361.6745,0.0000,78.6120,3.0000,71.3399,1.7453,0.1996,2.3478
2361.8244,0.0000,78.9736,3.0000,65.0354,1.6029,0.2030,2.3294
2361.9743,0.0000,79.4479,2.0000,63.4958,1.5773,0.2000,2.3242
2362.1242,0.0000,79.8330,2.0000,65.4084,1.6101,0.1930,2.3240
2362.2741,0.0000,80.0495,2.0000,67.7388,1.6521,0.1853,2.3248
2362.4240,0.0000,80.0372,3.0000,68.5479,1.6582,0.1792,2.3242
2362.5739,0.0000,79.7783,2.0000,67.1878,1.6582,0.1763,2.3219
2362.7238,0.0000,79.4789,2.0000,65.5608,1.6870,0.1779,2.3207
2362.8737,0.0000,79.4476,2.0000,64.6482,1.7502,0.1825,2.3201
2363.0236,0.0000,79.7843,2.0000,63.1864,1.8128,0.1851,2.3184
2363.1735,0.0000,80.3790,2.0000,61.0167,1.8114,0.1819,2.3167
2363.3234,0.0000,81.0662,2.0000,59.1831,1.7462,0.1753,2.3163
2363.4733,0.0000,81.6413,2.0000,59.9728,1.6458,0.1700,2.3172
2363.6232,0.0000,81.8927,3.0000,63.3571,1.5175,0.1713,2.3225
2363.7731,0.0000,81.7206,3.0000,65.3191,1.4310,0.1816,2.3421
2363.9230,0.0000,81.2000,3.0000,68.5349,1.6009,0.1950,2.3811
2364.0729,0.0000,80.5029,4.0000,77.0710,2.1234,0.2037,2.4245
2364.2228,0.0000,80.0380,4.0000,86.1792,2.8643,0.2050,2.4528
2364.3727,0.0000,80.0145,4.0000,87.6706,3.3335,0.2006,2.4597
2364.5226,0.0000,80.2530,4.0000,80.8602,3.3857,0.1945,2.4416
2364.6725,0.0000,80.5306,3.0000,69.3124,2.7753,0.1891,2.3980
2364.8224,0.0000,80.6642,3.0000,58.8608,2.1897,0.1859,2.3416
2364.9723,0.0000,80.6242,1.0000,51.1398,1.7890,0.1813,2.2979
2365.1222,0.0000,80.4197,1.0000,46.3286,1.5418,0.1723,2.2819
2365.2721,0.0000,80.0457,1.0000,45.9083,1.3725,0.1642,2.2844
2365.4220,0.0000,79.3536,2.0000,50.5054,1.2968,0.1608,2.2945
2365.5719,0.0000,78.4779,2.0000,55.2011,1.2847,0.1611,2.3070
2365.7218,0.0000,77.8000,2.0000,59.7566,1.2730,0.1647,2.3114
2365.8717,0.0000,77.4066,2.0000,60.8311,1.2976,0.1687,2.3081
2366.0216,0.0000,77.2983,2.0000,57.2020,1.3614,0.1687,2.3036
2366.1715,0.0000,77.2644,2.0000,52.7929,1.3971,0.1616,2.3033
2366.3214,0.0000,77.2857,2.0000,48.4350,1.4445,0.1535,2.3068
2366.4713,0.0000,77.4199,2.0000,46.7442,1.5376,0.1514,2.3072
2366.6212,0.0000,77.5604,2.0000,45.8340,1.5981,0.1544,2.3055
2366.7711,0.0000,77.6198,2.0000,49.5524,1.6307,0.1559,2.3031
2366.9210,0.0000,77.6239,2.0000,51.3126,1.4970,0.1544,2.3044
2367.0709,0.0000,77.6146,2.0000,51.0204,1.3319,0.1518,2.3074
2367.2208,0.0000,77.6729,2.0000,54.6045,1.1556,0.1503,2.3083
2367.3707,0.0000,78.0643,2.0000,58.5243,1.1037,0.1543,2.3084
