$Csv : ,RUBY-1X

Depth,BH_FLAG,DT,FACIES,GR,LLD,NPHI,RHOB
2155.6632,0.0000,80.3603,2.0000,55.5504,2.8071,0.2003,2.3391
2155.8131,0.0000,80.4239,2.0000,53.3339,2.7494,0.1977,2.3389
2155.9630,0.0000,80.0875,2.0000,51.8518,2.6874,0.1932,2.3426
2156.1129,0.0000,79.7436,2.0000,51.2781,2.7249,0.1887,2.3454
2156.2628,0.0000,79.5963,2.0000,52.1978,2.8357,0.1853,2.3455
2156.4127,0.0000,79.5810,2.0000,54.4068,2.8482,0.1830,2.3436
2156.5626,0.0000,79.7174,2.0000,56.5268,2.8280,0.1809,2.3420
2156.7125,0.0000,79.9460,2.0000,57.2070,2.8305,0.1786,2.3447
2156.8624,0.0000,79.9454,2.0000,56.5189,2.8442,0.1755,2.3570
2157.0123,0.0000,79.3145,3.0000,56.2421,2.9730,0.1745,2.3832
2157.1622,0.0000,78.2699,4.0000,58.2561,3.2552,0.1808,2.4223
2157.3121,0.0000,77.5988,4.0000,62.9880,3.3846,0.1968,2.4587
2157.4620,0.0000,77.8462,4.0000,69.0634,3.5447,0.2191,2.4560
2157.6119,0.0000,79.4598,4.0000,74.1655,3.4423,0.2379,2.3916
2157.7618,0.0000,82.5110,3.0000,76.4034,3.1419,0.2456,2.3008
2157.9117,0.0000,85.5391,2.0000,74.6314,2.9806,0.2426,2.2440
2158.0616,0.0000,87.1196,2.0000,69.0371,2.7584,0.2352,2.2399
2158.2115,0.0000,87.4186,1.0000,63.0811,2.7220,0.2281,2.2669
2158.3614,0.0000,86.5237,2.0000,59.9186,2.7419,0.2212,2.3048
2158.5113,0.0000,84.2476,2.0000,57.5763,2.8460,0.2121,2.3385
2158.6612,0.0000,81.8146,2.0000,54.7713,3.0697,0.2011,2.3560
2158.8111,0.0000,80.5075,2.0000,52.5347,3.1225,0.1894,2.3585
2158.9610,0.0000,79.4833,2.0000,50.8893,3.1371,0.1780,2.3540
2159.1109,0.0000,76.5764,3.0000,49.1369,3.1351,0.1692,2.3474
2159.2608,0.0000,71.2267,3.0000,47.3388,3.1242,0.1657,2.3414
2159.4107,0.0000,65.7464,4.0000,46.4761,3.1587,0.1683,2.3386
2159.5606,0.0000,62.5691,4.0000,47.2281,3.2411,0.1762,2.3323
2159.7105,0.0000,62.7293,4.0000,49.5945,3.2808,0.1908,2.2911
2159.8604,0.0000,66.8205,4.0000,53.6394,3.3306,0.2177,2.1782
2160.0103,0.0000,73.8812,3.0000,59.6799,3.1463,0.2638,2.0071
2160.1602,0.0000,81.2658,4.0000,67.5386,2.7109,0.3305,1.8425
2160.3101,1.0000,87.0569,4.0000,75.6559,2.4872,0.4063,1.7390
2160.4600,1.0000,90.8464,4.0000,82.0194,2.1888,0.4707,1.7079
2160.6099,1.0000,92.7556,4.0000,85.9076,2.1353,0.5079,1.7330
2160.7598,1.0000,92.9109,4.0000,88.0020,2.1525,0.5182,1.7921
2160.9097,1.0000,91.7239,4.0000,89.3290,2.1935,0.5142,1.8688
2161.0596,1.0000,90.0377,4.0000,90.8108,2.2768,0.5054,1.9563
2161.2095,1.0000,88.3844,4.0000,93.1404,2.4151,0.4915,2.0385
2161.3594,1.0000,86.9305,4.0000,95.7564,2.6860,0.4725,2.0719
2161.5093,1.0000,86.5421,4.0000,96.6254,2.6941,0.4563,2.0312
2161.6592,1.0000,88.1442,4.0000,94.2843,2.5865,0.4496,1.9639
2161.8091,1.0000,90.7909,4.0000,89.6024,2.5600,0.4462,1.9501
2161.9590,1.0000,92.2536,4.0000,84.8323,2.5501,0.4302,2.0179
2162.1089,1.0000,91.2736,4.0000,81.7261,2.6441,0.3929,2.1271
2162.2588,1.0000,88.3858,4.0000,80.7815,2.8583,0.3423,2.2257
2162.4087,0.0000,85.4932,3.0000,80.9450,2.9476,0.2932,2.2947
2162.5586,0.0000,84.0850,3.0000,80.5290,3.0499,0.2535,2.3377
2162.7085,0.0000,83.6874,3.0000,79.3236,3.0807,0.2236,2.3582
2162.8584,0.0000,83.4025,3.0000,78.4572,3.1017,0.2038,2.3610
2163.0083,0.0000,83.1548,3.0000,77.8319,3.1173,0.1964,2.3532
2163.1582,0.0000,82.7035,3.0000,75.2885,3.1305,0.1976,2.3433
2163.3081,0.0000,81.8945,3.0000,69.9531,3.1540,0.1965,2.3412
2163.4580,0.0000,80.9590,3.0000,64.5004,3.2083,0.1871,2.3511
2163.6079,0.0000,80.0803,3.0000,62.0245,3.3192,0.1741,2.3632
2163.7578,0.0000,79.4514,3.0000,62.3986,3.4257,0.1668,2.3486
2163.9077,0.0000,79.2286,2.0000,64.2904,3.6124,0.1749,2.2546
2164.0576,0.0000,79.9268,3.0000,68.3835,3.7323,0.2040,2.0430
2164.2075,1.0000,82.1875,3.0000,75.7750,3.9149,0.2499,1.7732
2164.3574,1.0000,86.3329,4.0000,84.2193,3.6886,0.3045,1.5687
2164.5073,1.0000,92.1838,4.0000,89.6202,3.0998,0.3643,1.4865
2164.6572,1.0000,98.4718,4.0000,90.9375,2.7413,0.4232,1.5011
2164.8071,1.0000,102.8189,4.0000,90.5971,2.2181,0.4700,1.5652
2164.9570,1.0000,103.3399,4.0000,91.0329,2.1258,0.4910,1.6450
2165.1069,1.0000,99.6839,4.0000,91.7105,2.1658,0.4741,1.7346
2165.2568,1.0000,93.2035,4.0000,90.0428,2.2992,0.4178,1.8518
2165.4067,1.0000,87.1554,4.0000,84.1991,2.5791,0.3387,2.0081
2165.5566,1.0000,83.7815,3.0000,74.4466,2.7240,0.2690,2.1675
2165.7065,0.0000,82.3545,3.0000,63.4792,2.9181,0.2303,2.2718
2165.8564,0.0000,81.7031,2.0000,54.7522,2.8522,0.2151,2.3093
2166.0063,0.0000,81.7164,2.0000,50.2552,2.6128,0.2060,2.3109
2166.1562,0.0000,82.2088,2.0000,49.5492,2.5248,0.1970,2.3034
2166.3061,0.0000,82.2148,2.0000,50.6813,2.4409,0.1900,2.2976
2166.4560,0.0000,81.4823,2.0000,51.8693,2.4093,0.1851,2.2964
2166.6059,0.0000,80.8280,2.0000,52.0065,2.3784,0.1816,2.2966
2166.7558,0.0000,80.7365,2.0000,51.0995,2.3842,0.1796,2.2948
2166.9057,0.0000,81.0780,2.0000,50.1529,2.4097,0.1779,2.2906
2167.0556,0.0000,81.3739,2.0000,50.0569,2.4004,0.1748,2.2873
2167.2055,0.0000,81.2318,2.0000,50.7722,2.3670,0.1706,2.2923
2167.3554,0.0000,80.6786,2.0000,51.6370,2.4199,0.1685,2.3149
2167.5053,0.0000,80.0001,2.0000,51.8979,2.5522,0.1724,2.3558
2167.6552,0.0000,79.5177,3.0000,50.8285,2.8435,0.1814,2.3982
2167.8051,0.0000,79.3432,3.0000,50.1862,3.4319,0.1906,2.4231
2167.9550,0.0000,79.3643,3.0000,52.8335,3.5417,0.1969,2.4225
2168.1049,0.0000,79.4986,3.0000,57.8427,3.5066,0.2000,2.3963
2168.2548,0.0000,79.9075,3.0000,62.6967,3.3700,0.2007,2.3590
2168.4047,0.0000,80.7602,3.0000,65.6257,3.0828,0.1991,2.3344
2168.5546,0.0000,81.5124,3.0000,65.5375,3.0092,0.1937,2.3327
2168.7045,1.0000,81.3322,3.0000,62.9838,2.9785,0.1846,2.3439
2168.8544,0.0000,80.4051,2.0000,59.9324,3.0689,0.1758,2.3556
2169.0043,0.0000,79.5850,3.0000,57.8486,3.2851,0.1708,2.3650
2169.1542,0.0000,79.2140,3.0000,56.7015,3.3237,0.1692,2.3747
2169.3041,0.0000,79.0604,3.0000,55.8338,3.3059,0.1687,2.3864
2169.4540,0.0000,78.8312,3.0000,54.9989,3.3278,0.1684,2.3995
2169.6039,0.0000,78.5461,3.0000,54.3759,3.3847,0.1687,2.4107
2169.7538,0.0000,78.4241,3.0000,54.1228,3.3946,0.1705,2.4148
2169.9037,0.0000,78.5323,3.0000,54.3793,3.3883,0.1737,2.4093
2170.0536,0.0000,78.7660,3.0000,55.4007,3.3951,0.1759,2.3992
2170.2035,0.0000,79.0043,3.0000,57.3007,3.4132,0.1764,2.3939
2170.3534,0.0000,79.1822,3.0000,59.8147,3.4421,0.1781,2.3982
2170.5033,0.0000,79.2567,3.0000,62.4962,3.4989,0.1842,2.4083
2170.6532,0.0000,79.2136,3.0000,64.8399,3.5352,0.1921,2.4188
2170.8031,0.0000,79.1199,3.0000,66.0507,3.5902,0.1955,2.4272
2170.9530,0.0000,78.9387,3.0000,65.4843,3.7084,0.1926,2.4319
2171.1029,0.0000,78.5289,3.0000,63.8487,3.9465,0.1888,2.4321
2171.2528,0.0000,78.0603,3.0000,63.4101,4.0191,0.1900,2.4297
2171.4027,0.0000,77.8154,3.0000,66.1750,4.0661,0.1941,2.4288
2171.5526,0.0000,77.7675,4.0000,71.5450,4.0598,0.1959,2.4306
2171.7025,0.0000,77.9197,4.0000,76.4447,4.0245,0.1950,2.4322
2171.8524,0.0000,78.1628,4.0000,78.0010,4.0856,0.1952,2.4320
2172.0023,0.0000,78.0183,4.0000,76.3398,4.2382,0.1986,2.4286
2172.1522,0.0000,77.3853,4.0000,74.6649,4.3000,0.2064,2.4090
2172.3021,0.0000,76.6697,4.0000,76.4607,4.3360,0.2208,2.3542
2172.4520,1.0000,76.9069,4.0000,82.5934,4.4001,0.2438,2.2735
2172.6019,1.0000,79.5156,4.0000,90.3163,4.0244,0.2734,2.2101
2172.7518,1.0000,83.5823,4.0000,95.5107,3.1467,0.3029,2.1992
2172.9017,1.0000,86.4712,4.0000,95.7025,2.8979,0.3208,2.2372
2173.0516,1.0000,87.4054,4.0000,90.6555,2.7577,0.3163,2.2929
2173.2015,1.0000,86.3778,3.0000,81.7887,2.8807,0.2898,2.3373
2173.3514,0.0000,84.0721,3.0000,71.4534,3.2211,0.2557,2.3583
2173.5013,0.0000,82.2296,3.0000,62.3585,3.2876,0.2279,2.3625
2173.6512,0.0000,81.2966,3.0000,56.1638,3.2739,0.2089,2.3673
2173.8011,0.0000,80.7502,3.0000,53.0860,3.3684,0.1943,2.3805
2173.9510,0.0000,80.2246,3.0000,52.4778,3.5875,0.1826,2.3953
2174.1009,0.0000,79.6456,3.0000,53.1803,3.6527,0.1761,2.4040
2174.2508,0.0000,79.3357,3.0000,54.1729,3.6934,0.1750,2.4059
2174.4007,0.0000,79.4058,3.0000,55.3006,3.7109,0.1767,2.4051
2174.5506,0.0000,79.4947,3.0000,57.0410,3.7315,0.1778,2.4038
2174.7005,0.0000,79.2560,3.0000,59.3012,3.7900,0.1752,2.3995
2174.8504,0.0000,78.7793,3.0000,61.0839,3.9109,0.1684,2.3910
2175.0003,0.0000,78.4235,3.0000,61.3291,3.9772,0.1589,2.3835
2175.1502,0.0000,78.3730,3.0000,59.9938,4.0683,0.1503,2.3807
2175.3001,0.0000,78.4385,3.0000,58.5374,4.0992,0.1465,2.3825
2175.4500,0.0000,78.3259,3.0000,58.3254,4.1245,0.1497,2.3877
2175.5999,0.0000,78.0612,3.0000,59.3027,4.1957,0.1572,2.3966
2175.7498,0.0000,77.8281,3.0000,60.4419,4.3450,0.1630,2.4071
2175.8997,0.0000,77.6545,3.0000,60.8871,4.4046,0.1633,2.4125
2176.0496,0.0000,77.5812,3.0000,60.7262,4.4658,0.1598,2.4077
2176.1995,0.0000,77.7440,3.0000,60.8184,4.4064,0.1564,2.3954
2176.3494,0.0000,78.1209,3.0000,61.4769,4.2423,0.1563,2.3852
2176.4993,0.0000,78.4994,3.0000,61.3758,4.1877,0.1594,2.3829
2176.6492,0.0000,78.7489,3.0000,61.4097,4.1444,0.1644,2.3865
2176.7991,0.0000,78.8886,3.0000,64.2380,4.1952,0.1706,2.3917
2176.9490,0.0000,78.9351,3.0000,67.4686,4.3288,0.1772,2.3940
2177.0989,0.0000,78.9424,3.0000,68.0716,4.2954,0.1813,2.3915
2177.2488,0.0000,79.0655,3.0000,66.6699,4.1541,0.1820,2.3869
2177.3987,0.0000,79.4394,3.0000,64.9055,4.0891,0.1815,2.3835
2177.5486,0.0000,80.0802,3.0000,63.8192,4.0118,0.1834,2.3805
2177.6985,0.0000,80.7637,3.0000,63.4879,3.9644,0.1900,2.3757
2177.8484,0.0000,81.1274,3.0000,63.4775,3.8942,0.1993,2.3657
2177.9983,0.0000,81.2246,3.0000,63.7654,3.7376,0.2061,2.3468
2178.1482,1.0000,81.6812,3.0000,64.9375,3.4204,0.2075,2.3227
2178.2981,1.0000,82.8416,3.0000,67.4117,3.3454,0.2068,2.3086
2178.4480,1.0000,84.1483,3.0000,70.6050,3.3336,0.2077,2.3188
2178.5979,1.0000,84.7283,3.0000,73.2287,3.4528,0.2098,2.3506
2178.7478,1.0000,84.0397,3.0000,74.4677,3.7262,0.2087,2.3865
2178.8977,1.0000,82.3380,3.0000,74.4655,3.8474,0.2025,2.4117
2179.0476,1.0000,80.6360,3.0000,73.5260,3.9829,0.1954,2.4232
2179.1975,1.0000,79.6423,3.0000,71.4722,4.0096,0.1929,2.4258
2179.3474,1.0000,79.2423,3.0000,68.6168,4.0058,0.1952,2.4252
2179.4973,1.0000,79.1239,3.0000,66.6634,3.9656,0.1979,2.4246
2179.6472,1.0000,79.1926,3.0000,67.2748,3.8765,0.1981,2.4239
2179.7971,1.0000,79.4688,3.0000,69.8499,3.8618,0.1969,2.4224
2179.9470,1.0000,79.9138,3.0000,71.7787,3.8718,0.1966,2.4204
2180.0969,1.0000,80.3344,3.0000,71.1992,3.8612,0.1978,2.4188
2180.2468,1.0000,80.5302,3.0000,68.7525,3.8316,0.1998,2.4172
2180.3967,1.0000,80.5143,3.0000,66.3485,3.8170,0.2023,2.4137
2180.5466,1.0000,80.4870,3.0000,65.2461,3.7981,0.2049,2.4078
2180.6965,1.0000,80.6871,3.0000,65.8188,3.7683,0.2075,2.4019
2180.8464,1.0000,81.1816,3.0000,68.0644,3.7090,0.2092,2.3999
2180.9963,1.0000,81.7486,3.0000,71.1253,3.7080,0.2093,2.4036
2181.1462,1.0000,82.0797,3.0000,73.1439,3.7366,0.2084,2.4088
2181.2961,1.0000,81.9591,3.0000,72.9112,3.7839,0.2079,2.4104
2181.4460,1.0000,81.4117,3.0000,70.9877,3.8356,0.2074,2.4066
2181.5959,1.0000,80.7584,3.0000,68.6411,3.9284,0.2044,2.4008
2181.7458,1.0000,80.2530,3.0000,66.6122,3.9985,0.1982,2.3986
2181.8957,1.0000,79.9105,3.0000,65.3352,4.1092,0.1914,2.4027
2182.0456,1.0000,79.7067,3.0000,65.0917,4.1228,0.1876,2.4117
2182.1955,1.0000,79.6531,3.0000,65.6342,4.0983,0.1884,2.4218
2182.3454,1.0000,79.7201,3.0000,66.6830,4.1083,0.1915,2.4310
2182.4953,1.0000,79.8484,3.0000,68.4355,4.1441,0.1938,2.4360
2182.6452,1.0000,80.0932,3.0000,70.5777,4.0766,0.1955,2.4293
2182.7951,1.0000,80.5273,3.0000,71.7647,3.9082,0.1985,2.4104
2182.9450,1.0000,80.8396,3.0000,71.4176,3.8486,0.2006,2.3922
2183.0949,1.0000,80.6420,3.0000,70.8577,3.7982,0.1971,2.3873
2183.2448,1.0000,80.0657,3.0000,71.3885,3.8462,0.1887,2.3965
2183.3947,1.0000,79.5163,3.0000,72.7203,3.9773,0.1827,2.4120
2183.5446,1.0000,79.3156,3.0000,74.1651,4.0463,0.1828,2.4253
2183.6945,1.0000,79.5049,3.0000,75.8828,4.1338,0.1851,2.4311
2183.8444,1.0000,79.8521,3.0000,77.7080,4.0897,0.1860,2.4291
2183.9943,1.0000,80.1670,3.0000,78.1165,3.9474,0.1869,2.4244
2184.1442,1.0000,80.4087,3.0000,76.2556,3.8960,0.1888,2.4209
2184.2941,1.0000,80.5092,3.0000,73.6135,3.8510,0.1910,2.4175
2184.4440,1.0000,80.5412,3.0000,72.4563,3.8602,0.1926,2.4129
2184.5939,1.0000,80.6404,3.0000,73.1930,3.9041,0.1952,2.4103
2184.7438,1.0000,80.5196,3.0000,74.5954,3.9347,0.2019,2.4137
2184.8937,1.0000,79.9535,4.0000,75.9925,3.9814,0.2146,2.4207
2185.0436,1.0000,79.4439,4.0000,77.4931,4.0393,0.2306,2.4204
2185.1935,1.0000,79.9710,4.0000,79.1730,4.1449,0.2442,2.4031
2185.3434,1.0000,81.8876,4.0000,81.4238,3.9331,0.2541,2.3743
2185.4933,1.0000,83.9298,4.0000,85.0334,3.4070,0.2662,2.3475
2185.6432,1.0000,85.0758,4.0000,89.7444,3.2758,0.2856,2.3182
2185.7931,1.0000,85.7131,4.0000,93.0629,3.2416,0.3096,2.2659
2185.9430,1.0000,86.0857,4.0000,92.1036,3.1684,0.3316,2.1909
2186.0929,1.0000,86.6695,4.0000,90.2885,3.0219,0.3492,2.1103
2186.2428,1.0000,89.2044,4.0000,93.6346,2.7193,0.3651,2.0280
2186.3927,1.0000,94.3285,4.0000,99.7140,2.1143,0.3774,1.9612
2186.5426,1.0000,99.2731,4.0000,103.1317,2.0056,0.3777,1.9523
2186.6925,1.0000,101.0991,4.0000,101.6599,2.0739,0.3608,2.0236
2186.8424,1.0000,99.6579,3.0000,95.3697,2.1930,0.3288,2.1424
2186.9923,1.0000,95.9001,3.0000,86.1674,2.4277,0.2866,2.2460
2187.1422,1.0000,91.0623,2.0000,77.1192,2.5479,0.2417,2.3013
2187.2921,1.0000,86.9938,2.0000,70.9082,2.7007,0.2055,2.3240
2187.4420,1.0000,85.0282,2.0000,68.6437,2.9529,0.1877,2.3392
2187.5919,1.0000,85.1652,2.0000,69.6399,3.4430,0.1861,2.3486
2187.7418,1.0000,86.6470,2.0000,72.1522,3.3310,0.1902,2.3399
2187.8917,1.0000,88.6705,1.0000,74.3208,2.8303,0.1937,2.3131
2188.0416,1.0000,90.6041,1.0000,74.8484,2.6437,0.1981,2.2879
2188.1915,1.0000,91.9444,1.0000,73.2765,2.4802,0.2021,2.2828
2188.3414,1.0000,92.1119,1.0000,70.0127,2.5544,0.1989,2.2956
2188.4913,1.0000,90.5522,1.0000,66.3299,2.8019,0.1864,2.3126
2188.6412,1.0000,87.6328,1.0000,63.9409,2.9464,0.1725,2.3272
2188.7911,1.0000,84.7736,2.0000,63.9086,3.1478,0.1654,2.3414
2188.9410,1.0000,83.0052,2.0000,65.6739,3.2544,0.1670,2.3552
2189.0909,1.0000,82.2780,2.0000,67.7090,3.3911,0.1765,2.3640
2189.2408,1.0000,82.2213,3.0000,69.1117,3.3886,0.1911,2.3645
2189.3907,1.0000,82.6252,3.0000,69.9521,3.3126,0.2051,2.3586
2189.5406,1.0000,83.2269,3.0000,70.7995,3.2863,0.2135,2.3505
2189.6905,1.0000,83.6823,3.0000,72.8639,3.2672,0.2151,2.3458
2189.8404,1.0000,83.9258,3.0000,77.6431,3.2375,0.2138,2.3503
2189.9903,1.0000,84.0306,3.0000,84.7095,3.1799,0.2171,2.3667
2190.1402,1.0000,83.7205,4.0000,90.9658,3.2612,0.2307,2.3986
2190.2901,1.0000,82.8712,4.0000,93.8356,3.4722,0.2515,2.4483
2190.4400,1.0000,81.9308,4.0000,93.5622,3.5710,0.2699,2.5011
2190.5899,1.0000,81.2223,4.0000,92.1072,3.6349,0.2829,2.5238
2190.7398,1.0000,81.0040,4.0000,90.6941,3.7489,0.2931,2.5014
2190.8897,1.0000,81.7182,4.0000,88.9123,3.6335,0.2983,2.4576
2191.0396,1.0000,83.0507,4.0000,85.9962,3.3153,0.2963,2.4205
2191.1895,1.0000,83.8992,4.0000,81.6061,3.2835,0.2886,2.3997
2191.3394,1.0000,83.6089,4.0000,76.1715,3.3762,0.2781,2.3995
2191.4893,1.0000,82.3438,4.0000,70.9280,3.5199,0.2649,2.4095
2191.6392,1.0000,80.6395,4.0000,67.4255,3.7960,0.2491,2.4000
2191.7891,1.0000,79.2781,4.0000,66.5194,3.9010,0.2349,2.3543
2191.9390,1.0000,78.8764,4.0000,67.2822,3.9980,0.2246,2.2971
2192.0889,1.0000,79.3596,3.0000,68.0642,3.9946,0.2166,2.2757
2192.2388,1.0000,80.1040,3.0000,68.7305,3.9363,0.2092,2.3096
2192.3887,1.0000,80.4801,3.0000,70.0837,3.9674,0.2004,2.3711
2192.5386,1.0000,80.2565,3.0000,71.5785,4.0661,0.1915,2.4230
2192.6885,1.0000,79.4298,3.0000,71.7921,4.1878,0.1884,2.4514
2192.8384,1.0000,78.3873,3.0000,70.6675,4.4093,0.1955,2.4611
2192.9883,1.0000,77.8978,4.0000,69.4075,4.4534,0.2114,2.4578
2193.1382,1.0000,78.2170,4.0000,68.5221,4.4401,0.2316,2.4495
2193.2881,1.0000,79.1156,4.0000,67.6581,4.2494,0.2528,2.4474
2193.4380,1.0000,80.2285,4.0000,66.9174,3.8274,0.2720,2.4528
2193.5879,1.0000,80.9891,4.0000,66.6737,3.6841,0.2822,2.4525
2193.7378,1.0000,81.2643,4.0000,66.6268,3.5800,0.2777,2.4325
2193.8877,1.0000,81.3636,4.0000,66.1232,3.6076,0.2629,2.3931
2194.0376,1.0000,81.6290,3.0000,64.9468,3.7232,0.2527,2.3542
2194.1875,1.0000,82.5755,3.0000,64.1992,3.7025,0.2573,2.3334
2194.3374,1.0000,84.6436,3.0000,66.2490,3.5952,0.2708,2.3209
2194.4873,1.0000,87.6052,3.0000,72.7618,3.3471,0.2831,2.2955
2194.6372,1.0000,90.3736,3.0000,83.1373,2.8440,0.2924,2.2638
2194.7871,1.0000,92.0526,4.0000,93.7578,2.6942,0.2997,2.2518
2194.9370,1.0000,92.5337,4.0000,99.1455,2.6127,0.3042,2.2641
2195.0869,1.0000,91.9039,4.0000,101.0946,2.7800,0.3056,2.2818
2195.2368,1.0000,90.3675,4.0000,105.9312,3.2002,0.3064,2.2799
2195.3867,1.0000,88.8982,4.0000,110.6501,3.2038,0.3091,2.2333
2195.5366,1.0000,89.1599,4.0000,110.7155,2.9909,0.3117,2.1453
2195.6865,1.0000,91.4618,4.0000,107.8233,2.8825,0.3097,2.0648
2195.8364,1.0000,93.5630,4.0000,104.9538,2.7477,0.3015,2.0478
2195.9863,1.0000,92.9601,4.0000,103.4628,2.9778,0.2870,2.1135
2196.1362,1.0000,89.5118,4.0000,103.0765,3.5664,0.2643,2.2315
2196.2861,1.0000,85.1440,4.0000,103.1121,3.8178,0.2358,2.3452
2196.4360,1.0000,81.8213,4.0000,103.6496,4.0821,0.2097,2.4133
2196.5859,1.0000,80.3374,4.0000,104.7770,4.0518,0.1930,2.4357
2196.7358,1.0000,80.5061,4.0000,105.3887,3.8443,0.1867,2.4390
2196.8857,1.0000,81.6211,4.0000,104.0424,3.7810,0.1903,2.4439
2197.0356,1.0000,82.7001,4.0000,100.9737,3.7461,0.2044,2.4537
2197.1855,1.0000,83.0283,4.0000,98.0473,3.7190,0.2270,2.4574
2197.3354,1.0000,82.7227,4.0000,96.6226,3.6766,0.2521,2.4316
2197.4853,1.0000,82.4602,4.0000,96.7575,3.4976,0.2747,2.3529
2197.6352,1.0000,82.7054,4.0000,98.4163,3.1146,0.2961,2.2293
2197.7851,1.0000,83.8145,4.0000,101.8796,2.8712,0.3208,2.1068
2197.9350,1.0000,86.5397,4.0000,106.3809,2.5192,0.3520,2.0291
2198.0849,1.0000,90.9284,4.0000,109.5048,2.3864,0.3896,1.9990
2198.2348,1.0000,95.2997,4.0000,109.6042,2.2703,0.4286,1.9905
2198.3847,1.0000,97.8991,4.0000,108.4352,2.2580,0.4581,1.9931
2198.5346,1.0000,98.3851,4.0000,109.4424,2.2912,0.4639,2.0290
2198.6845,1.0000,97.3637,4.0000,113.4005,2.4007,0.4393,2.1208
2198.8344,1.0000,95.3950,4.0000,117.2452,2.6319,0.3940,2.2517
2198.9843,1.0000,92.5294,4.0000,117.0762,2.8909,0.3468,2.3691
2199.1342,1.0000,89.1320,4.0000,111.3713,3.3558,0.3092,2.4328
2199.2841,1.0000,86.1973,4.0000,101.4510,3.6121,0.2797,2.4487
2199.4340,1.0000,84.0338,4.0000,90.0002,3.9480,0.2529,2.4444
2199.5839,1.0000,82.2959,3.0000,79.8067,4.0553,0.2282,2.4374
2199.7338,1.0000,81.0613,3.0000,73.1640,4.0923,0.2078,2.4297
2199.8837,1.0000,80.7354,3.0000,71.5861,4.1577,0.1941,2.4197
2200.0336,1.0000,81.2817,3.0000,75.5888,4.1082,0.1915,2.4109
2200.1835,1.0000,82.1740,3.0000,83.3052,3.9617,0.2003,2.4111
2200.3334,1.0000,82.9974,3.0000,90.6111,3.8655,0.2112,2.4233
2200.4833,1.0000,83.4323,4.0000,94.5035,3.7268,0.2152,2.4384
2200.6332,1.0000,83.4280,4.0000,95.7517,3.6688,0.2149,2.4430
2200.7831,1.0000,83.3194,4.0000,97.4254,3.6104,0.2205,2.4358
2200.9330,1.0000,83.3067,4.0000,100.8134,3.6184,0.2380,2.4283
2201.0829,1.0000,83.5781,4.0000,104.1934,3.6660,0.2643,2.4279
2201.2328,1.0000,84.4553,4.0000,105.8799,3.5222,0.2905,2.4311
2201.3827,1.0000,85.9348,4.0000,106.4322,3.1719,0.3069,2.4335
2201.5326,1.0000,87.6473,4.0000,107.2624,3.0441,0.3104,2.4371
2201.6825,1.0000,89.0668,4.0000,107.9374,2.9431,0.3052,2.4462
2201.8324,1.0000,89.3795,4.0000,105.9876,2.9701,0.2953,2.4568
2201.9823,1.0000,88.1663,4.0000,99.5599,3.0877,0.2795,2.4587
2202.1322,1.0000,85.9914,3.0000,89.5301,3.1799,0.2566,2.4483
2202.2821,1.0000,83.4271,3.0000,79.1343,3.3276,0.2314,2.4326
2202.4320,1.0000,81.0819,3.0000,71.9994,3.6604,0.2120,2.4222
2202.5819,1.0000,79.9429,3.0000,70.3253,4.3348,0.2034,2.4242
2202.7318,1.0000,80.1443,3.0000,74.4295,4.3366,0.2074,2.4348
2202.8817,1.0000,81.3359,4.0000,82.9178,3.9827,0.2213,2.4397
2203.0316,1.0000,83.6389,4.0000,92.9911,3.7697,0.2377,2.4285
2203.1815,1.0000,86.2936,4.0000,101.7911,3.4749,0.2506,2.4097
2203.3314,1.0000,87.6192,4.0000,106.7995,3.3523,0.2573,2.4049
2203.4813,1.0000,86.7314,4.0000,106.1411,3.2319,0.2533,2.4215
2203.6312,1.0000,83.7790,4.0000,99.6038,3.4305,0.2352,2.4410
2203.7811,1.0000,80.3227,4.0000,89.3595,3.9420,0.2097,2.4467
2203.9310,1.0000,78.1514,4.0000,80.8740,4.2628,0.1883,2.4386
2204.0809,0.0000,77.2669,4.0000,77.8605,4.7190,0.1741,2.4217
2204.2308,0.0000,76.8721,3.0000,76.2730,4.7149,0.1660,2.3992
2204.3807,0.0000,76.5811,3.0000,72.4412,4.4623,0.1623,2.3762
2204.5306,0.0000,76.3158,3.0000,67.6750,4.3753,0.1587,2.3587
2204.6805,0.0000,76.1246,3.0000,63.4605,4.3153,0.1529,2.3498
2204.8304,0.0000,76.0167,3.0000,59.8132,4.2515,0.1460,2.3498
2204.9803,0.0000,75.8763,3.0000,56.6498,4.1376,0.1405,2.3592
2205.1302,0.0000,75.6494,3.0000,54.1822,4.0358,0.1372,2.3761
2205.2801,0.0000,75.4536,3.0000,52.5189,3.8659,0.1359,2.3912
2205.4300,0.0000,75.3820,3.0000,51.8193,3.8726,0.1365,2.3945
2205.5799,0.0000,75.3479,3.0000,52.3410,3.9788,0.1398,2.3869
2205.7298,0.0000,75.2431,3.0000,53.8761,4.0623,0.1454,2.3778
2205.8797,0.0000,75.1176,3.0000,55.6658,4.1962,0.1515,2.3743
2206.0296,0.0000,75.0647,3.0000,57.2633,4.2390,0.1566,2.3754
2206.1795,0.0000,75.1217,3.0000,58.9672,4.2640,0.1602,2.3761
2206.3294,0.0000,75.3985,3.0000,61.1499,4.1608,0.1625,2.3737
2206.4793,0.0000,76.0320,3.0000,63.5295,3.9113,0.1652,2.3706
